ElementID, VELOCITY1_X
5912, 9.837431717429e-05
5913, 9.795582116043e-05
5914, 9.961051839378e-05
5915, 9.953725276033e-05
5916, 1.028702012016e-04
5917, 1.028412625493e-04
5918, 9.991962025547e-05
5919, 9.983618256590e-05
5920, 1.016450226374e-04
5921, 1.018291398484e-04
5922, 1.007462499631e-04
5923, 1.007669460154e-04
5924, 1.007342933252e-04
5925, 1.039076515176e-04
5926, 1.039584195844e-04
5927, 8.983037534098e-05
5928, 9.742843342477e-05
5929, 1.003398677534e-04
5930, 9.617743867175e-05
5931, 9.577089593299e-05
5932, 1.037377326789e-04
5933, 1.035646798345e-04
5934, 9.906101344720e-05
5935, 9.122801084697e-05
5936, 1.030038412778e-04
5937, 1.030094340577e-04
5938, 9.210541242329e-05
5939, 9.845764628165e-05
5940, 9.839985183731e-05
5941, 9.831761962045e-05
5942, 1.027147024760e-04
5943, 9.949502962748e-05
5944, 9.951766138513e-05
5945, 1.015733413803e-04
5946, 1.015721275403e-04
5947, 9.973596923151e-05
5948, 7.703223539467e-05
5949, 7.824735536843e-05
5950, 1.020804844990e-04
5951, 1.019450132100e-04
5952, 9.543692657557e-05
5953, 9.530443098450e-05
5954, 1.087465457647e-04
5955, 1.157884387348e-04
5956, 1.019618819227e-04
5957, 1.021195886888e-04
5958, 9.949792085463e-05
5959, 9.949488630882e-05
5960, 1.147091118240e-04
5961, 9.860408556804e-05
5962, 9.968519406508e-05
5963, 9.967782838989e-05
5964, 1.020799122938e-04
5965, 9.867564822227e-05
5966, 1.020766897650e-04
5967, 1.019725547713e-04
5968, 1.017479841641e-04
5969, 1.016929933836e-04
5970, 9.979307946393e-05
5971, 1.003572259218e-04
5972, 1.003185141105e-04
5973, 9.634400971652e-05
5974, 1.017769878448e-04
5975, 9.952770718931e-05
5976, 1.030679272484e-04
5977, 1.028825214875e-04
5978, 1.019257585360e-04
5979, 1.020047058003e-04
5980, 9.996703974363e-05
5981, 9.995140840225e-05
5982, 1.132325016924e-04
5983, 9.907850993587e-05
5984, 1.021550723096e-04
5985, 1.018744632887e-04
5986, 9.444944405245e-05
5987, 9.984254079412e-05
5988, 9.988894689307e-05
5989, 1.002978693106e-04
5990, 1.002338381733e-04
5991, 1.048655638299e-04
5992, 1.046460494538e-04
5993, 1.043511871166e-04
5994, 1.042653195851e-04
5995, 9.775169589277e-05
5996, 1.024220034598e-04
5997, 1.015504172256e-04
5998, 1.017911295849e-04
5999, 1.028661455024e-04
6000, 9.814723483861e-05
6001, 9.777092009011e-05
6002, 1.141650459870e-04
6003, 1.092346140199e-04
6004, 1.004211915616e-04
6005, 9.333310469766e-05
6006, 9.920751559292e-05
6007, 9.918747663977e-05
6008, 1.022071882678e-04
6009, 9.655378847121e-05
6010, 1.070968171692e-04
6011, 9.384783055468e-05
6012, 9.394080807842e-05
6013, 9.993737496959e-05
6014, 9.996924131516e-05
6015, 9.910238534466e-05
6016, 9.725376630335e-05
6017, 9.994368628442e-05
6018, 9.995943907530e-05
6019, 9.975507467762e-05
6020, 9.979874932765e-05
6021, 9.868554085479e-05
6022, 9.284973823034e-05
6023, 9.224068735665e-05
6024, 9.259466782341e-05
6025, 8.905618903267e-05
6026, 9.733679747906e-05
6027, 1.058134928642e-04
6028, 1.048952165772e-04
6029, 1.001257845663e-04
6030, 1.000299697002e-04
6031, 9.645880001394e-05
6032, 9.686328399752e-05
6033, 9.652980214995e-05
6034, 1.016199270053e-04
6035, 1.002972034059e-04
6036, 9.384596950973e-05
6037, 7.621329983565e-05
6038, 1.014566113438e-04
6039, 1.007738425192e-04
6040, 1.008034470852e-04
6041, 9.861332591488e-05
6042, 1.001378407302e-04
6043, 9.998815756683e-05
6044, 9.673789046875e-05
6045, 9.718068997529e-05
6046, 9.395845759076e-05
6047, 9.365123333790e-05
6048, 9.708537732253e-05
6049, 9.669531863814e-05
6050, 9.873582664743e-05
6051, 9.963724604116e-05
6052, 1.049533374831e-04
6053, 1.045414999133e-04
6054, 9.902083676584e-05
6055, 9.751146753384e-05
6056, 9.711400832543e-05
6057, 9.942923667563e-05
6058, 9.928966235773e-05
6059, 9.872358436300e-05
6060, 1.037797991767e-04
6061, 1.023927731584e-04
6062, 1.024254323280e-04
6063, 1.005499320786e-04
6064, 1.004970790074e-04
6065, 9.940202966283e-05
6066, 1.025733498604e-04
6067, 7.646358144746e-05
6068, 9.888444495933e-05
6069, 9.978152800110e-05
6070, 9.979601968579e-05
6071, 9.995841700186e-05
6072, 9.995878597273e-05
6073, 9.704834348421e-05
6074, 9.634047381533e-05
6075, 8.904117844159e-05
6076, 8.729220623417e-05
6077, 9.859989515236e-05
6078, 9.291361787798e-05
6079, 9.272398165032e-05
6080, 1.019315778410e-04
6081, 1.019621161366e-04
6082, 9.960778403096e-05
6083, 9.858862410894e-05
6084, 1.010357465431e-04
6085, 1.012016673202e-04
6086, 1.017173211775e-04
6087, 1.018230206115e-04
6088, 1.049020917607e-04
6089, 9.862429210726e-05
6090, 9.863441646433e-05
6091, 1.035187047767e-04
6092, 1.033987319820e-04
6093, 1.004049775105e-04
6094, 1.015894202253e-04
6095, 1.026130517663e-04
6096, 9.598143542269e-05
6097, 9.581212264637e-05
6098, 1.190770783393e-04
6099, 1.001453103947e-04
6100, 1.000016501932e-04
6101, 1.002000646475e-04
6102, 1.002048802628e-04
6103, 1.018573791553e-04
6104, 1.018010405672e-04
6105, 1.026581116855e-04
6106, 1.012295993962e-04
6107, 1.013989556863e-04
6108, 1.018404391000e-04
6109, 1.018855806299e-04
6110, 9.715074520664e-05
6111, 9.734234487890e-05
6112, 1.025968275559e-04
6113, 1.019455995307e-04
6114, 9.860501274461e-05
6115, 9.679211207467e-05
6116, 9.738736641208e-05
6117, 1.024983082881e-04
6118, 1.026052732686e-04
6119, 9.871329572963e-05
6120, 1.000386074742e-04
6121, 9.727445018600e-05
6122, 1.311827422084e-04
6123, 9.955745064174e-05
6124, 9.957848665139e-05
6125, 9.978560661847e-05
6126, 9.961411270605e-05
6127, 9.841352373847e-05
6128, 1.026333354768e-04
6129, 9.793100439348e-05
6130, 1.014735046018e-04
6131, 1.023689625845e-04
6132, 1.026038135097e-04
6133, 1.187177619522e-04
6134, 1.036936722522e-04
6135, 1.035844019643e-04
6136, 9.942624672691e-05
6137, 9.944902667350e-05
6138, 9.994798658048e-05
6139, 1.000717450911e-04
6140, 1.025200750662e-04
6141, 1.025788786432e-04
6142, 1.027114418748e-04
6143, 1.027774580602e-04
6144, 9.169664970479e-05
6145, 1.003755950104e-04
6146, 9.911891875129e-05
6147, 9.929694072119e-05
6148, 1.030519038305e-04
6149, 1.031233660489e-04
6150, 9.831140134592e-05
6151, 9.718327155929e-05
6152, 1.022322125018e-04
6153, 1.032843337188e-04
6154, 1.031996725442e-04
6155, 9.963660658407e-05
6156, 8.709964382341e-05
6157, 8.917990516540e-05
6158, 8.906466315944e-05
6159, 9.259349116197e-05
6160, 1.000363092699e-04
6161, 9.964371634262e-05
6162, 1.003891831341e-04
6163, 1.023757732888e-04
6164, 1.028184017563e-04
6165, 1.000551856235e-04
6166, 1.002792213368e-04
6167, 9.856728479007e-05
6168, 1.012728404946e-04
6169, 9.949060270305e-05
6170, 9.951922212122e-05
6171, 9.771260599485e-05
6172, 4.247721326526e-05
6173, 9.351903066633e-05
6174, 1.017674207031e-04
6175, 1.022192187092e-04
6176, 9.864607143737e-05
6177, 1.003189553490e-04
6178, 1.000582062946e-04
6179, 1.000743311852e-04
6180, 1.040349456513e-04
6181, 1.040834346222e-04
6182, 9.780746661711e-05
6183, 9.735525276600e-05
6184, 1.027770308481e-04
6185, 1.042998960301e-04
6186, 1.044822134989e-04
6187, 9.746006200272e-05
6188, 9.570401530126e-05
6189, 9.975992737140e-05
6190, 9.529091580666e-05
6191, 9.828492566636e-05
6192, 9.962994903602e-05
6193, 9.936928692112e-05
6194, 9.940391254178e-05
6195, 1.044329007561e-04
6196, 1.059491049783e-04
6197, 1.025120128690e-04
6198, 1.017881531833e-04
6199, 1.027599454750e-04
6200, 9.970260179089e-05
6201, 9.958438856895e-05
6202, 9.956736732674e-05
6203, 1.020518687979e-04
6204, 1.018890894084e-04
6205, 1.026805728981e-04
6206, 9.304136347783e-05
6207, 1.001593898338e-04
6208, 1.001193448878e-04
6209, 9.746383731308e-05
6210, 9.935575406954e-05
6211, 1.043862940930e-04
6212, 8.606396208358e-05
6213, 9.974054581626e-05
6214, 9.975991980818e-05
6215, 1.021074969171e-04
6216, 1.029744114957e-04
6217, 1.020801766768e-04
6218, 1.006266362725e-04
6219, 9.925465096421e-05
6220, 9.948748366316e-05
6221, 9.438251647429e-05
6222, 1.022464632935e-04
6223, 1.011340910210e-04
6224, 9.916289514675e-05
6225, 1.024761407548e-04
6226, 1.025320564043e-04
6227, 1.130236704112e-04
6228, 1.123312959624e-04
6229, 1.020851117513e-04
6230, 1.022238012358e-04
6231, 1.087209928637e-04
6232, 1.108474281715e-04
6233, 9.301785696826e-05
6234, 1.022536493448e-04
6235, 1.049811190003e-04
6236, 9.881751958963e-05
6237, 1.038959661285e-04
6238, 1.026929647761e-04
6239, 1.013556579253e-04
6240, 1.004246370413e-04
6241, 1.002101207852e-04
6242, 9.703824557310e-05
6243, 1.020123425185e-04
6244, 1.071108213526e-04
6245, 9.838532403604e-05
6246, 9.946563346699e-05
6247, 9.905132517902e-05
6248, 9.867802842826e-05
6249, 1.026719419383e-04
6250, 1.030333784531e-04
6251, 9.824619923538e-05
6252, 1.021220466115e-04
6253, 1.026617438340e-04
6254, 1.027428655520e-04
6255, 9.877466806583e-05
6256, 9.875481769924e-05
6257, 1.019188835127e-04
6258, 1.018860872765e-04
6259, 9.507052736142e-05
6260, 9.982454444134e-05
6261, 9.690730075313e-05
6262, 9.721658527564e-05
6263, 1.020012772824e-04
6264, 9.868671740443e-05
6265, 9.870760724608e-05
6266, 9.869682018378e-05
6267, 9.867929605288e-05
6268, 1.228703435257e-04
6269, 9.989329217766e-05
6270, 9.987956719450e-05
6271, 1.009168573715e-04
6272, 1.011591914043e-04
6273, 1.022119760596e-04
6274, 1.037391689956e-04
6275, 8.374472256836e-05
6276, 9.935518612058e-05
6277, 9.940102389907e-05
6278, 1.001700866863e-04
6279, 1.273647182428e-04
6280, 1.011292203819e-04
6281, 1.009594284225e-04
6282, 1.154674313347e-04
6283, 9.798941267846e-05
6284, 1.029399605800e-04
6285, 1.028160453141e-04
6286, 9.986944114243e-05
6287, 1.083245430941e-04
6288, 1.022206795609e-04
6289, 9.940324678546e-05
6290, 1.024559742420e-04
6291, 1.172992063162e-04
6292, 1.051976329524e-04
6293, 9.819495878574e-05
6294, 1.000752232344e-04
6295, 1.001533229528e-04
6296, 1.025799317990e-04
6297, 1.086121260599e-04
6298, 1.039458879957e-04
6299, 1.028203075441e-04
6300, 1.028624392752e-04
6301, 1.026523503387e-04
6302, 1.117471867815e-04
6303, 1.055486117114e-04
6304, 1.059981930546e-04
6305, 1.013554051632e-04
6306, 1.015513376045e-04
6307, 9.768724728302e-05
6308, 1.016151284000e-04
6309, 1.015436229513e-04
6310, 1.017778834510e-04
6311, 1.018191542307e-04
6312, 6.045307996905e-05
6313, 9.915579469705e-05
6314, 1.027544255435e-04
6315, 1.026677473809e-04
6316, 1.024238590692e-04
6317, 1.023855425814e-04
6318, 1.030759682843e-04
6319, 9.942672939060e-05
6320, 9.945997080732e-05
6321, 1.023698178987e-04
6322, 1.023375716439e-04
6323, 1.023832109804e-04
6324, 1.023102806740e-04
6325, 1.022836998977e-04
6326, 9.867583617492e-05
6327, 1.015213477033e-04
6328, 1.016456772717e-04
6329, 1.022288373263e-04
6330, 1.021318035179e-04
6331, 9.811501107308e-05
6332, 9.340123154056e-05
6333, 9.309012097668e-05
6334, 7.274066951499e-05
6335, 9.936643522223e-05
6336, 9.940400345134e-05
6337, 9.825920514808e-05
6338, 9.926081025648e-05
6339, 9.930927064002e-05
6340, 9.748117867580e-05
6341, 9.791113129651e-05
6342, 9.864389482675e-05
6343, 9.900013098417e-05
6344, 9.931605712977e-05
6345, 1.032652757280e-04
6346, 1.000840308599e-04
6347, 9.987784901785e-05
6348, 9.999669887186e-05
6349, 1.244587831446e-04
6350, 1.162345523325e-04
6351, 9.871202207502e-05
6352, 8.055460769621e-05
6353, 1.029384556486e-04
6354, 1.028578683861e-04
6355, 1.030095756333e-04
6356, 1.030197056516e-04
6357, 1.018915934481e-04
6358, 1.018236626933e-04
6359, 8.611385905031e-05
6360, 8.758748760516e-05
6361, 1.024016560545e-04
6362, 1.000921155123e-04
6363, 1.002862642907e-04
6364, 9.770983145927e-05
6365, 9.734369041894e-05
6366, 9.993895288305e-05
6367, 1.013956054832e-04
6368, 9.850905580296e-05
6369, 9.836708673882e-05
6370, 9.680047637219e-05
6371, 9.686009703475e-05
6372, 1.002852514883e-04
6373, 1.034318497890e-04
6374, 1.033344492606e-04
6375, 1.032482947131e-04
6376, 1.031268182135e-04
6377, 9.761747306350e-05
6378, 9.769399091732e-05
6379, 9.957024497305e-05
6380, 9.957560714534e-05
6381, 1.023382223486e-04
6382, 1.023248966828e-04
6383, 1.025577368035e-04
6384, 1.025972268629e-04
6385, 1.163925571130e-04
6386, 1.314837164868e-04
6387, 9.986151692965e-05
6388, 9.988154168904e-05
6389, 1.022255838236e-04
6390, 9.481577788774e-05
6391, 9.478447791126e-05
6392, 1.003024945689e-04
6393, 9.614600216155e-05
6394, 9.173156828134e-05
6395, 1.025930817761e-04
6396, 9.482447614384e-05
6397, 1.048591421643e-04
6398, 1.044364435144e-04
6399, 1.002185153820e-04
6400, 1.024638284263e-04
6401, 1.022250730751e-04
6402, 1.022687654376e-04
6403, 9.878993334730e-05
6404, 1.025569465240e-04
6405, 1.026182013152e-04
6406, 9.791345328503e-05
6407, 9.315906929639e-05
6408, 1.026276212921e-04
6409, 1.026503033332e-04
6410, 1.024576003857e-04
6411, 8.650192035268e-05
6412, 1.019768368554e-04
6413, 1.006276063619e-04
6414, 1.006666448423e-04
6415, 1.116886426232e-04
6416, 1.135081098871e-04
6417, 1.020253962182e-04
6418, 7.482278339139e-05
6419, 7.461401354914e-05
6420, 9.724358238042e-05
6421, 1.013407309896e-04
6422, 1.014757593048e-04
6423, 9.992812209085e-05
6424, 1.000064090595e-04
6425, 9.057119487221e-05
6426, 9.175540523657e-05
6427, 1.059244263438e-04
6428, 1.054591872833e-04
6429, 9.921427802724e-05
6430, 9.914225617285e-05
6431, 1.020960509845e-04
6432, 1.019764425470e-04
6433, 9.877792515570e-05
6434, 9.985347702600e-05
6435, 8.999299968024e-05
6436, 9.183307381151e-05
6437, 9.116748559426e-05
6438, 9.953937157418e-05
6439, 9.842892407104e-05
6440, 9.857334249398e-05
6441, 1.112987989709e-04
6442, 9.865371815913e-05
6443, 9.866953834123e-05
6444, 9.189825393754e-05
6445, 9.150893742205e-05
6446, 1.025865313890e-04
6447, 1.026489198888e-04
6448, 9.909562962317e-05
6449, 9.785871899522e-05
6450, 9.810346357848e-05
6451, 1.021055766713e-04
6452, 9.858096081340e-05
6453, 1.010252402948e-04
6454, 1.010518607343e-04
6455, 9.895147430874e-05
6456, 9.993367079572e-05
6457, 1.002928227661e-04
6458, 1.027759049040e-04
6459, 9.410841460362e-05
6460, 9.428447770367e-05
6461, 1.042911884403e-04
6462, 1.197365531881e-04
6463, 1.253977881564e-04
6464, 9.705143481760e-05
6465, 9.686294460992e-05
6466, 1.003741778333e-04
6467, 9.973834897571e-05
6468, 1.021704785961e-04
6469, 1.022215030441e-04
6470, 7.914493568422e-05
6471, 7.940627855536e-05
6472, 8.164850601743e-05
6473, 1.001474285885e-04
6474, 1.035765457974e-04
6475, 9.777844752564e-05
6476, 9.743409744216e-05
6477, 8.899671234841e-05
6478, 1.002440009666e-04
6479, 9.868442890321e-05
6480, 9.868916631084e-05
6481, 9.991273350198e-05
6482, 1.000227623043e-04
6483, 1.017302270979e-04
6484, 1.017603846513e-04
6485, 9.406645116354e-05
6486, 1.015956841504e-04
6487, 1.000108483738e-04
6488, 9.940368351658e-05
6489, 9.937385823133e-05
6490, 1.011885578811e-04
6491, 9.953549494457e-05
6492, 9.874112774241e-05
6493, 9.851584462451e-05
6494, 1.028346070099e-04
6495, 1.130662402021e-04
6496, 1.008131734655e-04
6497, 1.106839402896e-04
6498, 1.018687136975e-04
6499, 9.107599793261e-05
6500, 1.016805000547e-04
6501, 1.017814399904e-04
6502, 9.745674114808e-05
6503, 1.438757798178e-04
6504, 1.319831853437e-04
6505, 1.023022941618e-04
6506, 1.023007678215e-04
6507, 1.014188743585e-04
6508, 1.046215551300e-04
6509, 1.042525249694e-04
6510, 1.028269417549e-04
6511, 1.026379215503e-04
6512, 9.877290394347e-05
6513, 9.876315909731e-05
6514, 9.700641127874e-05
6515, 9.841138560211e-05
6516, 9.844634263336e-05
6517, 1.012382197090e-04
6518, 8.582553825430e-05
6519, 9.827744244187e-05
6520, 1.022855323132e-04
6521, 1.021225563830e-04
6522, 1.021397050251e-04
6523, 9.857862368038e-05
6524, 1.031086468786e-04
6525, 1.030650789865e-04
6526, 9.549085181261e-05
6527, 1.017229985815e-04
6528, 1.019471667982e-04
6529, 1.018605281610e-04
6530, 9.870215613821e-05
6531, 9.766253869501e-05
6532, 1.023532018742e-04
6533, 1.023500459485e-04
6534, 1.010627570376e-04
6535, 1.008599179803e-04
6536, 9.825076130107e-05
6537, 9.887280531946e-05
6538, 1.013930631591e-04
6539, 1.013833036202e-04
6540, 9.913421335516e-05
6541, 1.021216647347e-04
6542, 1.020364146824e-04
6543, 1.004869715236e-04
6544, 1.002868985905e-04
6545, 1.017277066283e-04
6546, 1.009517475440e-04
6547, 1.009848451112e-04
6548, 9.937543671997e-05
6549, 9.925217700429e-05
6550, 9.930634507834e-05
6551, 1.024704974961e-04
6552, 1.024278097250e-04
6553, 1.024480049019e-04
6554, 1.024975642050e-04
6555, 1.012992651613e-04
6556, 1.022103628167e-04
6557, 1.021758096931e-04
6558, 9.829098662121e-05
6559, 9.791712932546e-05
6560, 9.259319428642e-05
6561, 9.192671620977e-05
6562, 1.015194278495e-04
6563, 1.034704196201e-04
6564, 1.026551652071e-04
6565, 1.027347169522e-04
6566, 9.878408130837e-05
6567, 1.028216853536e-04
6568, 1.029322723113e-04
6569, 9.594664500077e-05
6570, 9.743294775691e-05
6571, 9.993265688795e-05
6572, 1.015657418939e-04
6573, 1.017336886999e-04
6574, 9.844394305036e-05
6575, 1.014923999544e-04
6576, 1.023232968748e-04
6577, 1.002364227995e-04
6578, 1.003999871873e-04
6579, 9.870470011443e-05
6580, 9.870206293180e-05
6581, 1.015745062011e-04
6582, 9.960570389383e-05
6583, 9.921823436974e-05
6584, 9.886699186459e-05
6585, 9.915653130702e-05
6586, 1.018494956773e-04
6587, 1.018164858195e-04
6588, 9.931265626561e-05
6589, 9.882148369120e-05
6590, 9.884781871338e-05
6591, 9.853470388370e-05
6592, 9.819111202872e-05
6593, 9.881285918393e-05
6594, 1.026611286157e-04
6595, 1.022551084479e-04
6596, 1.022548630417e-04
6597, 8.568760715267e-05
6598, 8.429325186031e-05
6599, 1.011882096209e-04
6600, 1.011854819596e-04
6601, 9.287694456030e-05
6602, 9.983905576201e-05
6603, 9.988935078490e-05
6604, 9.399606457139e-05
6605, 1.045140702034e-04
6606, 1.047354427157e-04
6607, 1.018310654474e-04
6608, 1.004099397513e-04
6609, 1.006541305326e-04
6610, 9.872017551001e-05
6611, 8.173543942235e-05
6612, 7.769668314839e-05
6613, 9.750508823418e-05
6614, 9.722712876569e-05
6615, 1.008006914090e-04
6616, 1.065144414328e-04
6617, 9.891122602502e-05
6618, 1.019885092131e-04
6619, 1.020101778691e-04
6620, 1.031196154535e-04
6621, 9.869213144927e-05
6622, 9.876698350615e-05
6623, 9.849719625186e-05
6624, 9.748695923643e-05
6625, 9.773510799370e-05
6626, 1.110977212135e-04
6627, 1.112244641146e-04
6628, 9.865523232751e-05
6629, 9.866160383212e-05
6630, 9.942970457800e-05
6631, 9.945963203480e-05
6632, 1.006146829140e-04
6633, 9.964909707138e-05
6634, 1.027909910249e-04
6635, 1.027130029595e-04
6636, 1.090994263116e-04
6637, 1.090994324601e-04
6638, 1.623643317539e-04
6639, 1.025119859105e-04
6640, 7.996394835426e-05
6641, 8.254989356631e-05
6642, 8.447826786418e-05
6643, 1.016922647568e-04
6644, 1.016067730884e-04
6645, 1.048072972878e-04
6646, 9.502114133721e-05
6647, 9.877398501273e-05
6648, 1.010529325572e-04
6649, 9.868943275696e-05
6650, 1.003417654260e-04
6651, 1.017364031694e-04
6652, 1.001613660197e-04
6653, 9.991023924444e-05
6654, 9.736703628420e-05
6655, 1.020183892884e-04
6656, 1.063133826029e-04
6657, 1.021762272031e-04
6658, 1.022162178133e-04
6659, 1.030940514959e-04
6660, 1.029474469585e-04
6661, 1.027959691688e-04
6662, 1.027662652378e-04
6663, 1.055061280590e-04
6664, 9.689752724114e-05
6665, 9.860362325937e-05
6666, 1.014139199095e-04
6667, 1.015488879367e-04
6668, 1.013265624032e-04
6669, 1.013372021891e-04
6670, 9.917921635523e-05
6671, 9.507619525949e-05
6672, 9.670015484608e-05
6673, 9.948240143404e-05
6674, 9.808885250944e-05
6675, 1.020386266569e-04
6676, 1.003437476993e-04
6677, 9.876277544707e-05
6678, 9.857554886876e-05
6679, 1.032559884492e-04
6680, 9.948008604068e-05
6681, 9.949649184030e-05
6682, 9.908978209418e-05
6683, 1.092271959861e-04
6684, 8.517742562165e-05
6685, 6.801674219872e-05
6686, 9.933054321837e-05
6687, 9.951960090261e-05
6688, 9.992752587898e-05
6689, 9.997015535736e-05
6690, 1.002808218589e-04
6691, 9.893387085497e-05
6692, 9.931142737866e-05
6693, 1.161873291843e-04
6694, 1.068543758513e-04
6695, 1.014214795127e-04
6696, 1.014334554138e-04
6697, 9.455121413430e-05
6698, 9.372932952050e-05
6699, 1.055834005022e-04
6700, 1.058505122720e-04
6701, 1.056764714574e-04
6702, 9.013872571884e-05
6703, 8.867025838889e-05
6704, 1.196521593646e-04
6705, 1.190732462527e-04
6706, 9.056080505549e-05
6707, 8.995895175150e-05
6708, 1.025672800701e-04
6709, 1.025373778548e-04
6710, 9.874235007871e-05
6711, 9.873246864902e-05
6712, 9.812822480080e-05
6713, 1.000492352178e-04
6714, 9.245509172234e-05
6715, 9.208842040605e-05
6716, 1.018806428137e-04
6717, 9.039009634915e-05
6718, 9.093713136159e-05
6719, 1.025466379639e-04
6720, 1.025231029015e-04
6721, 1.061839179907e-04
6722, 1.042077719210e-04
6723, 1.023282658111e-04
6724, 1.022910493746e-04
6725, 9.927645661986e-05
6726, 9.946590037297e-05
6727, 1.024745320238e-04
6728, 1.024574303036e-04
6729, 1.000871446415e-04
6730, 1.002273168283e-04
6731, 1.022839605562e-04
6732, 1.004623298663e-04
6733, 9.998496779924e-05
6734, 9.985823445351e-05
6735, 1.004089585045e-04
6736, 8.230900167937e-05
6737, 9.875595553951e-05
6738, 1.025568352932e-04
6739, 1.004456686783e-04
6740, 9.363243854144e-05
6741, 9.443126037649e-05
6742, 1.024229696612e-04
6743, 1.024067439136e-04
6744, 9.793831000499e-05
6745, 9.815031772682e-05
6746, 9.910433888773e-05
6747, 9.996490328943e-05
6748, 9.983365361539e-05
6749, 8.912946464195e-05
6750, 8.865026566644e-05
6751, 1.026405845021e-04
6752, 1.032253244901e-04
6753, 9.944818435016e-05
6754, 9.637299576417e-05
6755, 9.915867642098e-05
6756, 9.904265651493e-05
6757, 1.507430878770e-04
6758, 1.417322939039e-04
6759, 6.829615274880e-05
6760, 7.245252281777e-05
6761, 9.887724032855e-05
6762, 9.904729973930e-05
6763, 1.004619266090e-04
6764, 1.006779092350e-04
6765, 1.056720594276e-04
6766, 9.835489577761e-05
6767, 9.800522842889e-05
6768, 9.852918011388e-05
6769, 9.972668749687e-05
6770, 1.017165897589e-04
6771, 1.027174546526e-04
6772, 1.027373837508e-04
6773, 1.002603101189e-04
6774, 1.013284496419e-04
6775, 9.931850607872e-05
6776, 9.932855088976e-05
6777, 1.041094164177e-04
6778, 1.013871416663e-04
6779, 9.866831311193e-05
6780, 9.151010756919e-05
6781, 9.799641508129e-05
6782, 9.874894124199e-05
6783, 9.875181208128e-05
6784, 1.005447316985e-04
6785, 9.707337316989e-05
6786, 1.100609555212e-04
6787, 1.084260877793e-04
6788, 9.992290395369e-05
6789, 9.976617644112e-05
6790, 9.920900880741e-05
6791, 9.868227279067e-05
6792, 9.878307943003e-05
6793, 1.050150390772e-04
6794, 1.052712449594e-04
6795, 1.011802691866e-04
6796, 1.012909263319e-04
6797, 9.875166328359e-05
6798, 1.000257874401e-04
6799, 1.000310518168e-04
6800, 9.927985110159e-05
6801, 9.949351623196e-05
6802, 9.870098321953e-05
6803, 1.021242800639e-04
6804, 1.020468396874e-04
6805, 1.015040908463e-04
6806, 1.014100015232e-04
6807, 1.004660626744e-04
6808, 9.931518106230e-05
6809, 9.935168188499e-05
6810, 1.013425063581e-04
6811, 9.922845684728e-05
6812, 9.816978757965e-05
6813, 9.727172062401e-05
6814, 9.714430729794e-05
6815, 1.026447641666e-04
6816, 9.724097058962e-05
6817, 8.890640961109e-05
6818, 8.768273008783e-05
6819, 9.959571804651e-05
6820, 9.957242542575e-05
6821, 9.988867399185e-05
6822, 9.985987617828e-05
6823, 9.981832667206e-05
6824, 1.285425981892e-04
6825, 1.291952802158e-04
6826, 8.243572546921e-05
6827, 9.981929002063e-05
6828, 9.901624855798e-05
6829, 1.041842518409e-04
6830, 1.044557540949e-04
6831, 1.033642712631e-04
6832, 1.032712445128e-04
6833, 9.879554027730e-05
6834, 9.884688322428e-05
6835, 9.890054941887e-05
6836, 1.067225532654e-04
6837, 1.012473218483e-04
6838, 1.024180124915e-04
6839, 1.002301066213e-04
6840, 1.001730141652e-04
6841, 9.870346848753e-05
6842, 9.874200225381e-05
6843, 1.016806510017e-04
6844, 9.922802008394e-05
6845, 9.923291834213e-05
6846, 9.847272190240e-05
6847, 9.916390053445e-05
6848, 9.954989016234e-05
6849, 1.009002598125e-04
6850, 1.014424362088e-04
6851, 1.014725473625e-04
6852, 9.880619475650e-05
6853, 9.932022326248e-05
6854, 9.875795981545e-05
6855, 9.879662940982e-05
6856, 9.879599906578e-05
6857, 1.125610350252e-04
6858, 1.022790880448e-04
6859, 1.008551143758e-04
6860, 8.479084167314e-05
6861, 8.522137821067e-05
6862, 1.014239631843e-04
6863, 1.013822159384e-04
6864, 1.009096239453e-04
6865, 9.988715606985e-05
6866, 1.000783519461e-04
6867, 1.022777035303e-04
6868, 9.911199450032e-05
6869, 1.037118020992e-04
6870, 1.017972105887e-04
6871, 9.909824173865e-05
6872, 1.003074264767e-04
6873, 1.003738021582e-04
6874, 1.023720073708e-04
6875, 1.023834406171e-04
6876, 1.037734465873e-04
6877, 1.037698125566e-04
6878, 9.968499189079e-05
6879, 9.977494966597e-05
6880, 1.000360296026e-04
6881, 1.001437384413e-04
6882, 9.915196555345e-05
6883, 9.912670619274e-05
6884, 8.573233160685e-05
6885, 9.912280971659e-05
6886, 9.825506504087e-05
6887, 1.016178441263e-04
6888, 9.957855197521e-05
6889, 9.867221298647e-05
6890, 9.935218266191e-05
6891, 1.027546915973e-04
6892, 1.027936020750e-04
6893, 9.874205694103e-05
6894, 1.004770088899e-04
6895, 8.509439892651e-05
6896, 1.024125918566e-04
6897, 1.012312373072e-04
6898, 9.877024140874e-05
6899, 9.593979557994e-05
6900, 9.589275811416e-05
6901, 1.000998841317e-04
6902, 1.001290202141e-04
6903, 1.026613993893e-04
6904, 9.915884845173e-05
6905, 9.872856748618e-05
6906, 9.975911289067e-05
6907, 9.987380635126e-05
6908, 9.673117004767e-05
6909, 9.670208979852e-05
