"TIME", "TEMPERATURE1"
2.350000000000e-01, 7.933574954149e-05
2.400000000000e-01, 9.170784006145e-05
2.450000000000e-01, 1.054961582744e-04
2.500000000000e-01, 1.207994929884e-04
2.550000000000e-01, 1.377179918564e-04
2.600000000000e-01, 1.563528758197e-04
2.650000000000e-01, 1.768061604261e-04
2.700000000000e-01, 1.991803856352e-04
2.750000000000e-01, 2.235783554556e-04
2.800000000000e-01, 2.501028885079e-04
2.850000000000e-01, 2.788565803787e-04
2.900000000000e-01, 3.099415784188e-04
2.950000000000e-01, 3.434593694504e-04
3.000000000000e-01, 3.795105806790e-04
3.050000000000e-01, 4.181947939555e-04
3.100000000000e-01, 4.596103734035e-04
3.150000000000e-01, 5.038543063148e-04
3.200000000000e-01, 5.510220571166e-04
3.250000000000e-01, 6.012074341375e-04
3.300000000000e-01, 6.545024688249e-04
3.350000000000e-01, 7.109973070189e-04
3.400000000000e-01, 7.707801118380e-04
3.450000000000e-01, 8.339369777014e-04
3.500000000000e-01, 9.005518549872e-04
3.550000000000e-01, 9.707064848086e-04
3.600000000000e-01, 1.044480343380e-03
3.650000000000e-01, 1.121950595439e-03
3.700000000000e-01, 1.203192056199e-03
3.750000000000e-01, 1.288277161293e-03
3.800000000000e-01, 1.377275944207e-03
3.850000000000e-01, 1.470256020678e-03
3.900000000000e-01, 1.567282579583e-03
3.950000000000e-01, 1.668418379817e-03
4.000000000000e-01, 1.773723752733e-03
4.050000000000e-01, 1.883256609664e-03
4.100000000000e-01, 1.997072454135e-03
4.150000000000e-01, 2.115224398350e-03
4.200000000000e-01, 2.237763183560e-03
4.250000000000e-01, 2.364737203974e-03
4.300000000000e-01, 2.496192533840e-03
4.350000000000e-01, 2.632172957396e-03
4.400000000000e-01, 2.772720001371e-03
4.450000000000e-01, 2.917872969753e-03
4.500000000000e-01, 3.067668980562e-03
4.550000000000e-01, 3.222143004365e-03
4.600000000000e-01, 3.381327904314e-03
4.650000000000e-01, 3.545254477471e-03
4.700000000000e-01, 3.713951497241e-03
4.750000000000e-01, 3.887445756700e-03
4.800000000000e-01, 4.065762112667e-03
4.850000000000e-01, 4.248923530342e-03
4.900000000000e-01, 4.436951128376e-03
4.950000000000e-01, 4.629864224231e-03
5.000000000000e-01, 4.827680379704e-03
5.050000000000e-01, 5.030415446513e-03
5.100000000000e-01, 5.238083611817e-03
5.150000000000e-01, 5.450697443612e-03
5.200000000000e-01, 5.668267935877e-03
5.250000000000e-01, 5.890804553428e-03
5.300000000000e-01, 6.118315276387e-03
5.350000000000e-01, 6.350806644213e-03
5.400000000000e-01, 6.588283799243e-03
5.450000000000e-01, 6.830750529676e-03
5.500000000000e-01, 7.078209311985e-03
5.550000000000e-01, 7.330661352684e-03
5.600000000000e-01, 7.588106629450e-03
5.650000000000e-01, 7.850543931543e-03
5.700000000000e-01, 8.117970899516e-03
5.750000000000e-01, 8.390384064188e-03
5.800000000000e-01, 8.667778884863e-03
5.850000000000e-01, 8.950149786781e-03
5.900000000000e-01, 9.237490197791e-03
5.950000000000e-01, 9.529792584234e-03
6.000000000000e-01, 9.827048486033e-03
6.050000000000e-01, 1.012924855099e-02
6.100000000000e-01, 1.043638256827e-02
6.150000000000e-01, 1.074843950112e-02
6.200000000000e-01, 1.106540751873e-02
6.250000000000e-01, 1.138727402737e-02
6.300000000000e-01, 1.171402570072e-02
6.350000000000e-01, 1.204564850934e-02
6.400000000000e-01, 1.238212774951e-02
6.450000000000e-01, 1.272344807117e-02
6.500000000000e-01, 1.306959350520e-02
6.550000000000e-01, 1.342054748985e-02
6.600000000000e-01, 1.377629289658e-02
6.650000000000e-01, 1.413681205499e-02
6.700000000000e-01, 1.450208677722e-02
6.750000000000e-01, 1.487209838151e-02
6.800000000000e-01, 1.524682771515e-02
6.850000000000e-01, 1.562625517673e-02
6.900000000000e-01, 1.601036073771e-02
6.950000000000e-01, 1.639912396336e-02
7.000000000000e-01, 1.679252403310e-02
7.050000000000e-01, 1.719053976012e-02
7.100000000000e-01, 1.759314961048e-02
7.150000000000e-01, 1.800033172160e-02
7.200000000000e-01, 1.841206392012e-02
7.250000000000e-01, 1.882832373926e-02
7.300000000000e-01, 1.924908843559e-02
7.350000000000e-01, 1.967433500521e-02
7.400000000000e-01, 2.010404019955e-02
7.450000000000e-01, 2.053818054045e-02
7.500000000000e-01, 2.097673233496e-02
7.550000000000e-01, 2.141967168946e-02
7.600000000000e-01, 2.186697452342e-02
7.650000000000e-01, 2.231861658268e-02
7.700000000000e-01, 2.277457345222e-02
7.750000000000e-01, 2.323482056858e-02
7.800000000000e-01, 2.369933323182e-02
7.850000000000e-01, 2.416808661700e-02
7.900000000000e-01, 2.464105578537e-02
7.950000000000e-01, 2.511821569507e-02
8.000000000000e-01, 2.559954121156e-02
8.050000000000e-01, 2.608500711754e-02
8.100000000000e-01, 2.657458812263e-02
8.150000000000e-01, 2.706825887266e-02
8.200000000000e-01, 2.756599395859e-02
8.250000000000e-01, 2.806776792519e-02
8.300000000000e-01, 2.857355527927e-02
8.350000000000e-01, 2.908333049775e-02
8.400000000000e-01, 2.959706803531e-02
8.450000000000e-01, 3.011474233181e-02
8.500000000000e-01, 3.063632781944e-02
8.550000000000e-01, 3.116179892954e-02
8.600000000000e-01, 3.169113009920e-02
8.650000000000e-01, 3.222429577761e-02
8.700000000000e-01, 3.276127043212e-02
8.750000000000e-01, 3.330202855410e-02
8.800000000000e-01, 3.384654466455e-02
8.850000000000e-01, 3.439479331948e-02
8.900000000000e-01, 3.494674911510e-02
8.950000000000e-01, 3.550238669274e-02
9.000000000000e-01, 3.606168074362e-02
9.050000000000e-01, 3.662460601341e-02
9.100000000000e-01, 3.719113730659e-02
9.150000000000e-01, 3.776124949060e-02
9.200000000000e-01, 3.833491749988e-02
9.250000000000e-01, 3.891211633966e-02
9.300000000000e-01, 3.949282108963e-02
9.350000000000e-01, 4.007700690741e-02
9.400000000000e-01, 4.066464903192e-02
9.450000000000e-01, 4.125572278654e-02
9.500000000000e-01, 4.185020358213e-02
9.550000000000e-01, 4.244806691998e-02
9.600000000000e-01, 4.304928839449e-02
9.650000000000e-01, 4.365384369586e-02
9.700000000000e-01, 4.426170861255e-02
9.750000000000e-01, 4.487285903365e-02
9.800000000000e-01, 4.548727095117e-02
9.850000000000e-01, 4.610492046211e-02
9.900000000000e-01, 4.672578377056e-02
9.950000000000e-01, 4.734983718955e-02
1.000000000000e+00, 4.797705714292e-02
