"TIME", "PRESSURE1", "TEMPERATURE1"
9.198000000000e+07, 7.881565777371e+06, 4.231499999618e+02
9.460800000000e+07, 7.881565777371e+06, 4.231499999617e+02
9.723600000000e+07, 7.881565777371e+06, 4.231499999615e+02
9.986400000000e+07, 7.881565777371e+06, 4.231499999613e+02
1.024920000000e+08, 7.881565777371e+06, 4.231499999612e+02
1.051200000000e+08, 7.881565777371e+06, 4.231499999611e+02
1.077480000000e+08, 7.881565777371e+06, 4.231499999609e+02
1.103760000000e+08, 7.881565777371e+06, 4.231499999608e+02
1.130040000000e+08, 7.881565777371e+06, 4.231499999607e+02
1.156320000000e+08, 7.881565777371e+06, 4.231499999606e+02
1.182600000000e+08, 7.881565777371e+06, 4.231499999605e+02
1.208880000000e+08, 7.881565777371e+06, 4.231499999604e+02
1.235160000000e+08, 7.881565777371e+06, 4.231499999603e+02
1.261440000000e+08, 7.881565777371e+06, 4.231499999602e+02
1.287720000000e+08, 7.881565777371e+06, 4.231499999601e+02
1.314000000000e+08, 7.881565777371e+06, 4.231499999600e+02
1.340280000000e+08, 7.881565777371e+06, 4.231499999599e+02
1.366560000000e+08, 7.881565777371e+06, 4.231499999598e+02
1.392840000000e+08, 7.881565777371e+06, 4.231499999597e+02
1.419120000000e+08, 7.881565777371e+06, 4.231499999596e+02
1.445400000000e+08, 7.881565777371e+06, 4.231499999596e+02
1.471680000000e+08, 7.881565777371e+06, 4.231499999595e+02
1.497960000000e+08, 7.881565777371e+06, 4.231499999594e+02
1.524240000000e+08, 7.881565777371e+06, 4.231499999593e+02
1.550520000000e+08, 7.881565777371e+06, 4.231499999593e+02
1.576800000000e+08, 7.881565777371e+06, 4.231499999592e+02
1.603080000000e+08, 7.881565777371e+06, 4.231499999591e+02
1.629360000000e+08, 7.881565777371e+06, 4.231499999591e+02
1.655640000000e+08, 7.881565777371e+06, 4.231499999590e+02
1.681920000000e+08, 7.881565777371e+06, 4.231499999589e+02
1.708200000000e+08, 7.881565777371e+06, 4.231499999589e+02
1.734480000000e+08, 7.881565777371e+06, 4.231499999588e+02
1.760760000000e+08, 7.881565777371e+06, 4.231499999588e+02
1.787040000000e+08, 7.881565777371e+06, 4.231499999587e+02
1.813320000000e+08, 7.881565777371e+06, 4.231499999586e+02
