"TIME", "PRESSURE1", "TEMPERATURE1"
0.000000000000e+00, 1.000000000000e+05, 0.000000000000e+00
1.000000000000e+05, 1.050000000000e+05, 0.000000000000e+00
2.000000000000e+05, 1.050000000000e+05, -2.017480041161e-206
3.000000000000e+05, 1.050000000000e+05, 4.830956660316e-203
4.000000000000e+05, 1.050000000000e+05, -5.721632639773e-200
5.000000000000e+05, 1.050000000000e+05, 4.468417159524e-197
6.000000000000e+05, 1.050000000000e+05, -2.588396300956e-194
7.000000000000e+05, 1.050000000000e+05, 1.186102847867e-191
8.000000000000e+05, 1.050000000000e+05, -4.478145741496e-189
9.000000000000e+05, 1.050000000000e+05, 1.432624385577e-186
1.000000000000e+06, 1.050000000000e+05, -3.963852082431e-184
1.100000000000e+06, 1.050000000000e+05, 9.634500393919e-182
1.200000000000e+06, 1.050000000000e+05, -2.082558338757e-179
1.300000000000e+06, 1.050000000000e+05, 4.043141205154e-177
1.400000000000e+06, 1.050000000000e+05, -7.107704770282e-175
1.500000000000e+06, 1.050000000000e+05, 1.139157951412e-172
1.600000000000e+06, 1.050000000000e+05, -1.674121157461e-170
1.700000000000e+06, 1.050000000000e+05, 2.267171510048e-168
1.800000000000e+06, 1.050000000000e+05, -2.841406674603e-166
1.900000000000e+06, 1.050000000000e+05, 3.307911386994e-164
2.000000000000e+06, 1.050000000000e+05, -3.588961664313e-162
2.100000000000e+06, 1.050000000000e+05, 3.639450684567e-160
2.200000000000e+06, 1.050000000000e+05, -3.458374467945e-158
2.300000000000e+06, 1.050000000000e+05, 3.086554783893e-156
2.400000000000e+06, 1.050000000000e+05, -2.592592259068e-154
2.500000000000e+06, 1.050000000000e+05, 2.053309096467e-152
2.600000000000e+06, 1.050000000000e+05, -1.535875952051e-150
2.700000000000e+06, 1.050000000000e+05, 1.086652903441e-148
2.800000000000e+06, 1.050000000000e+05, -7.281933711074e-147
2.900000000000e+06, 1.050000000000e+05, 4.627597945199e-145
3.000000000000e+06, 1.050000000000e+05, -2.791891014029e-143
3.100000000000e+06, 1.050000000000e+05, 1.600699876797e-141
3.200000000000e+06, 1.050000000000e+05, -8.729359269757e-140
3.300000000000e+06, 1.050000000000e+05, 4.531785638649e-138
3.400000000000e+06, 1.050000000000e+05, -2.241240443818e-136
3.500000000000e+06, 1.050000000000e+05, 1.056631921372e-134
3.600000000000e+06, 1.050000000000e+05, -4.751468914507e-133
3.700000000000e+06, 1.050000000000e+05, 2.039032067725e-131
3.800000000000e+06, 1.050000000000e+05, -8.354245212062e-130
3.900000000000e+06, 1.050000000000e+05, 3.269230183424e-128
4.000000000000e+06, 1.050000000000e+05, -1.222309330654e-126
4.100000000000e+06, 1.050000000000e+05, 4.367482730516e-125
4.200000000000e+06, 1.050000000000e+05, -1.491723140010e-123
4.300000000000e+06, 1.050000000000e+05, 4.871026644080e-122
4.400000000000e+06, 1.050000000000e+05, -1.520800450248e-120
4.500000000000e+06, 1.050000000000e+05, 4.540079552852e-119
4.600000000000e+06, 1.050000000000e+05, -1.295954736001e-117
4.700000000000e+06, 1.050000000000e+05, 3.536894206042e-116
4.800000000000e+06, 1.050000000000e+05, -9.227950437725e-115
4.900000000000e+06, 1.050000000000e+05, 2.301218312590e-113
5.000000000000e+06, 1.050000000000e+05, -5.483656848266e-112
5.100000000000e+06, 1.050000000000e+05, 1.248255582776e-110
5.200000000000e+06, 1.050000000000e+05, -2.713231608582e-109
5.300000000000e+06, 1.050000000000e+05, 5.628796039108e-108
