"TIME", "TEMPERATURE1"
0.000000000000e+00, 2.981500000000e+02
1.000000000000e-01, 2.981499930214e+02
2.000000000000e-01, 2.981500460543e+02
3.000000000000e-01, 2.981498598797e+02
4.000000000000e-01, 2.981499563450e+02
5.000000000000e-01, 2.981502850537e+02
6.000000000000e-01, 2.981502928807e+02
7.000000000000e-01, 2.981496805734e+02
8.000000000000e-01, 2.981486874835e+02
9.000000000000e-01, 2.981479914760e+02
1.000000000000e+00, 2.981484883442e+02
