VARIABLES  = "X","Y","Z", "TEMPERATURE1", "DISPLACEMENT_X1", "DISPLACEMENT_Y1", "STRESS_XX", "STRESS_XY", "STRESS_YY", "STRESS_ZZ", "STRAIN_XX", "STRAIN_XY", "STRAIN_YY", "STRAIN_ZZ", "STRAIN_PLS"
ZONE T="0.000000000000e+00s", N=121, E=100, F=FEPOINT, ET=QUADRILATERAL
STRANDID=1, SOLUTIONTIME=0.000000000000e+00
1.000000000000e+01 7.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.297288921063e-09 -2.345608780759e+05 -2.036943608207e-06 -2.110711059985e+06 -2.110723423276e+06 9.530905729615e-05 -2.069534705938e-16 6.280551557336e-10 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805945e-06 -3.768330164688e-09 -2.345645064282e+05 -2.290180308333e-06 -8.797201644804e+04 -8.797819808965e+04 -7.446584463599e-06 -2.326823193266e-16 3.140273936546e-10 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660847e-05 -3.768330258893e-09 -2.345645064228e+05 -3.036063525478e-07 -7.907893223787e+04 -7.908511387441e+04 -7.898353141458e-06 -3.084640541886e-17 3.140271363941e-10 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.983893170582e+02 -2.161411029586e-05 -3.768330225233e-09 -2.345645064297e+05 4.178980292710e-07 -1.359230052329e+05 -1.359291868761e+05 -5.010674233318e-06 4.245843977393e-17 3.140274789675e-10 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.966146691432e+02 -3.588698803033e-05 -3.768330260625e-09 -2.345645064262e+05 -4.320302619749e-07 2.287306759151e+05 2.287244942752e+05 -2.353508123563e-05 -4.389427461665e-17 3.140273056732e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 6.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.768330246929e-09 -2.345645064296e+05 5.260389509034e-07 -2.110720869989e+06 -2.110727051632e+06 9.530905729630e-05 5.344555741179e-17 3.140274702854e-10 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805847e-06 -3.925343766215e-09 -2.345681347835e+05 -2.747671102746e-06 -8.798182644697e+04 -8.798182644386e+04 -7.446584463653e-06 -2.791633840390e-16 -1.581067078119e-16 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660842e-05 -3.925343844168e-09 -2.345681347861e+05 -1.348851372582e-06 -7.908874223788e+04 -7.908874223724e+04 -7.898353141484e-06 -1.370432994543e-16 -3.215444042466e-17 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.983893170582e+02 -2.161411029585e-05 -3.925343897390e-09 -2.345681347855e+05 -5.441415624153e-07 -1.359328152322e+05 -1.359328152310e+05 -5.010674233369e-06 -5.528478274140e-17 -6.308307693810e-17 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803035e-05 -3.925343912179e-09 -2.345681347855e+05 5.282861271236e-08 2.287208659151e+05 2.287208659158e+05 -2.353508123563e-05 5.367387051576e-18 -3.566107020881e-17 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 5.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.925343925556e-09 -2.345681347854e+05 -1.346589400473e-08 -2.110730679991e+06 -2.110730679989e+06 9.530905729633e-05 -1.368134830881e-18 -9.107037403934e-17 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805700e-06 -3.768329953701e-09 -2.345717631433e+05 -2.277079224650e-06 -8.799163644357e+04 -8.798545480030e+04 -7.446584463826e-06 -2.313512492245e-16 -3.140274784282e-10 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660836e-05 -3.768330050296e-09 -2.345717631412e+05 -1.032846372893e-06 -7.909855223599e+04 -7.909237059155e+04 -7.898353141521e-06 -1.049371914859e-16 -3.140275375172e-10 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.983893170582e+02 -2.161411029583e-05 -3.768330084371e-09 -2.345717631415e+05 -3.042056449527e-07 -1.359426252316e+05 -1.359364435862e+05 -5.010674233409e-06 -3.090729352719e-17 -3.140275866048e-10 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803035e-05 -3.768330107320e-09 -2.345717631413e+05 -2.446428438435e-07 2.287110559151e+05 2.287172375602e+05 -2.353508123563e-05 -2.485571293450e-17 -3.140275697813e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 4.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.768330101741e-09 -2.345717631409e+05 1.278168783615e-07 -2.110740489989e+06 -2.110734308344e+06 9.530905729634e-05 1.298619484153e-17 -3.140275626371e-10 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 3.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805637e-06 -3.297288678007e-09 -2.345753914972e+05 -1.531591570619e-06 -8.800144644498e+04 -8.798908315605e+04 -7.446584463728e-06 -1.556097035749e-16 -6.280550772770e-10 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 3.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660831e-05 -3.297288781282e-09 -2.345753914990e+05 -2.588911432293e-06 -7.910836223504e+04 -7.909599894743e+04 -7.898353141618e-06 -2.630334015209e-16 -6.280550106170e-10 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 3.000000000000e+00 0.000000000000e+00 2.983893170582e+02 -2.161411029581e-05 -3.297288881285e-09 -2.345753915029e+05 -2.085906749801e-07 -1.359524352312e+05 -1.359400719479e+05 -5.010674233393e-06 -2.119281257798e-17 -6.280547890269e-10 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 3.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803036e-05 -3.297288810925e-09 -2.345753914979e+05 1.740264536731e-06 2.287012459164e+05 2.287136092045e+05 -2.353508123568e-05 1.768108769319e-16 -6.280550353712e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 3.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.297288754018e-09 -2.345753914963e+05 -6.946263849791e-08 -2.110750299991e+06 -2.110737936701e+06 9.530905729639e-05 -7.057404071388e-18 -6.280551525990e-10 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 2.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805550e-06 -2.512219896304e-09 -2.345790198552e+05 -1.350198675801e-06 -8.801125644332e+04 -8.799271151267e+04 -7.446584463801e-06 -1.371801854614e-16 -9.420824767276e-10 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 2.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660817e-05 -2.512220019242e-09 -2.345790198546e+05 -2.677074862135e-06 -7.911817223742e+04 -7.909962730621e+04 -7.898353141458e-06 -2.719908059929e-16 -9.420825056017e-10 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 2.000000000000e+00 0.000000000000e+00 2.983893170581e+02 -2.161411029582e-05 -2.512220065844e-09 -2.345790198481e+05 1.301957411523e-06 -1.359622452229e+05 -1.359437002849e+05 -5.010674233809e-06 1.322788730108e-16 -9.420828478158e-10 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 2.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803045e-05 -2.512219919071e-09 -2.345790198501e+05 2.249081234015e-06 2.286914359122e+05 2.287099808481e+05 -2.353508123547e-05 2.285066533760e-16 -9.420827477035e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 2.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -2.512219872391e-09 -2.345790198529e+05 -3.545847998558e-07 -2.110760109990e+06 -2.110741565057e+06 9.530905729636e-05 -3.602581566535e-17 -9.420826233568e-10 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 1.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805461e-06 -1.413123653036e-09 -2.345826482108e+05 -3.364798644487e-06 -8.802106644806e+04 -8.799633987312e+04 -7.446584463555e-06 -3.418635422799e-16 -1.256110006684e-09 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 1.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660806e-05 -1.413123803583e-09 -2.345826482124e+05 -3.439417151272e-06 -7.912798223385e+04 -7.910325566075e+04 -7.898353141624e-06 -3.494447825692e-16 -1.256109913533e-09 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 1.000000000000e+00 0.000000000000e+00 2.983893170582e+02 -2.161411029589e-05 -1.413123864805e-09 -2.345826482200e+05 2.067217895587e-06 -1.359720552181e+05 -1.359473286523e+05 -5.010674234038e-06 2.100293381916e-16 -1.256109542612e-09 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 1.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803050e-05 -1.413123656524e-09 -2.345826482147e+05 2.810691422235e-06 2.286816259068e+05 2.287063524775e+05 -2.353508123516e-05 2.855662484991e-16 -1.256109789840e-09 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 1.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -1.413123616075e-09 -2.345826482129e+05 -5.394715808285e-07 -2.110769919985e+06 -2.110745193413e+06 9.530905729615e-05 -5.481031261218e-17 -1.256109876082e-09 0.000000000000e+00 0.000000000000e+00 
6.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.981559555794e+02 -7.487127805324e-06 0.000000000000e+00 -2.345862765705e+05 -1.018427321112e-06 -8.803087644473e+04 -8.799996823019e+04 -7.446584463686e-06 -1.034722158250e-16 -1.570137298481e-09 0.000000000000e+00 0.000000000000e+00 
7.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.981126759029e+02 -1.515959660792e-05 0.000000000000e+00 -2.345862765634e+05 -9.801056893495e-07 -7.913779223654e+04 -7.910688401380e+04 -7.898353141519e-06 -9.957873803791e-17 -1.570137715439e-09 0.000000000000e+00 0.000000000000e+00 
8.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.983893170580e+02 -2.161411029591e-05 0.000000000000e+00 -2.345862765516e+05 5.738899551180e-08 -1.359818652070e+05 -1.359509569745e+05 -5.010674234517e-06 5.830721943999e-18 -1.570138214047e-09 0.000000000000e+00 0.000000000000e+00 
9.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.966146691433e+02 -3.588698803060e-05 0.000000000000e+00 -2.345862765685e+05 1.058873277138e-06 2.286718158993e+05 2.287027241179e+05 -2.353508123487e-05 1.075815249573e-16 -1.570137504752e-09 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+01 0.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 0.000000000000e+00 -2.345862765703e+05 -1.417946463406e-07 -2.110779729984e+06 -2.110748821769e+06 9.530905729609e-05 -1.440633606820e-17 -1.570137335422e-09 0.000000000000e+00 0.000000000000e+00 
1  2  3  4  
4  3  5  6  
6  5  7  8  
8  7  9  10  
10  9  11  12  
2  13  14  3  
3  14  15  5  
5  15  16  7  
7  16  17  9  
9  17  18  11  
13  19  20  14  
14  20  21  15  
15  21  22  16  
16  22  23  17  
17  23  24  18  
19  25  26  20  
20  26  27  21  
21  27  28  22  
22  28  29  23  
23  29  30  24  
25  31  32  26  
26  32  33  27  
27  33  34  28  
28  34  35  29  
29  35  36  30  
31  37  38  32  
32  38  39  33  
33  39  40  34  
34  40  41  35  
35  41  42  36  
37  43  44  38  
38  44  45  39  
39  45  46  40  
40  46  47  41  
41  47  48  42  
43  49  50  44  
44  50  51  45  
45  51  52  46  
46  52  53  47  
47  53  54  48  
49  55  56  50  
50  56  57  51  
51  57  58  52  
52  58  59  53  
53  59  60  54  
55  61  62  56  
56  62  63  57  
57  63  64  58  
58  64  65  59  
59  65  66  60  
12  11  67  68  
68  67  69  70  
70  69  71  72  
72  71  73  74  
74  73  75  76  
11  18  77  67  
67  77  78  69  
69  78  79  71  
71  79  80  73  
73  80  81  75  
18  24  82  77  
77  82  83  78  
78  83  84  79  
79  84  85  80  
80  85  86  81  
24  30  87  82  
82  87  88  83  
83  88  89  84  
84  89  90  85  
85  90  91  86  
30  36  92  87  
87  92  93  88  
88  93  94  89  
89  94  95  90  
90  95  96  91  
36  42  97  92  
92  97  98  93  
93  98  99  94  
94  99  100  95  
95  100  101  96  
42  48  102  97  
97  102  103  98  
98  103  104  99  
99  104  105  100  
100  105  106  101  
48  54  107  102  
102  107  108  103  
103  108  109  104  
104  109  110  105  
105  110  111  106  
54  60  112  107  
107  112  113  108  
108  113  114  109  
109  114  115  110  
110  115  116  111  
60  66  117  112  
112  117  118  113  
113  118  119  114  
114  119  120  115  
115  120  121  116  
VARIABLES  = "X","Y","Z", "TEMPERATURE1", "DISPLACEMENT_X1", "DISPLACEMENT_Y1", "STRESS_XX", "STRESS_XY", "STRESS_YY", "STRESS_ZZ", "STRAIN_XX", "STRAIN_XY", "STRAIN_YY", "STRAIN_ZZ", "STRAIN_PLS"
ZONE T="2.000000000000e-01s", N=121, E=100, F=FEPOINT, ET=QUADRILATERAL
STRANDID=1, SOLUTIONTIME=2.000000000000e-01
0.000000000000e+00 1.000000000000e+01 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 0.000000000000e+00 -3.225130901870e+05 -1.362204213535e-06 -2.143215926171e+06 -2.143246834416e+06 9.249327420683e-05 -1.383999480952e-16 1.570138824849e-09 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 9.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -1.413124403784e-09 -3.225167185170e+05 -4.054849543368e-06 -2.143225736200e+06 -2.143250462773e+06 9.249327420820e-05 -4.119727136062e-16 1.256109892285e-09 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 9.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174764e-05 -1.413124645223e-09 -3.225167185129e+05 -4.186301650844e-06 -1.740500487762e+05 -1.740747753455e+05 -7.540850712907e-06 -4.253282477258e-16 1.256109720962e-09 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 1.000000000000e+01 0.000000000000e+00 2.984166783216e+02 4.247621174763e-05 0.000000000000e+00 -3.225130902111e+05 -8.703131400512e-07 -1.740402388036e+05 -1.740711470665e+05 -7.540850711746e-06 -8.842381502920e-17 1.570139754667e-09 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 9.000000000000e+00 0.000000000000e+00 2.978275242650e+02 3.186046109707e-05 -1.413123818514e-09 -3.225167185313e+05 5.059999478901e-05 -5.299099611174e+04 -5.301572269850e+04 -1.369065058831e-05 5.140959470563e-15 1.256110607588e-09 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 1.000000000000e+01 0.000000000000e+00 2.978275242652e+02 3.186046109861e-05 0.000000000000e+00 -3.225130901616e+05 1.059705494329e-05 -5.298118616881e+04 -5.301209438238e+04 -1.369065058559e-05 1.076660782238e-15 1.570137249167e-09 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 9.000000000000e+00 0.000000000000e+00 2.982442001649e+02 2.034451623266e-05 -1.413121761484e-09 -3.225167185414e+05 7.660683019266e-06 -1.386093317007e+05 -1.386340582969e+05 -9.341239140420e-06 7.783253947575e-16 1.256111090022e-09 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 1.000000000000e+01 0.000000000000e+00 2.982442001636e+02 2.034451623276e-05 0.000000000000e+00 -3.225130900380e+05 -1.066000003605e-06 -1.385995215640e+05 -1.386304296708e+05 -9.341239146655e-06 -1.083056003662e-16 1.570131827223e-09 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 9.000000000000e+00 0.000000000000e+00 2.981276639362e+02 1.039505376231e-05 -1.413123297056e-09 -3.225167185108e+05 -4.396520993895e-05 -1.146635313071e+05 -1.146882578745e+05 -1.055768580032e-05 -4.466865329797e-15 1.256109624268e-09 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 1.000000000000e+01 0.000000000000e+00 2.981276639365e+02 1.039505376104e-05 0.000000000000e+00 -3.225130901582e+05 -7.979838913397e-06 -1.146537213728e+05 -1.146846295832e+05 -1.055768579721e-05 -8.107516336012e-16 1.570137084510e-09 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 9.000000000000e+00 0.000000000000e+00 2.981588244056e+02 9.354446547171e-16 -1.413124056613e-09 -3.225167185274e+05 2.661363416585e-06 -1.210663674877e+05 -1.210910940702e+05 -1.023242172242e-05 2.703945231251e-16 1.256110395540e-09 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 1.000000000000e+01 0.000000000000e+00 2.981588244057e+02 9.796104226449e-16 0.000000000000e+00 -3.225130901724e+05 1.620601531721e-06 -1.210565574912e+05 -1.210874657173e+05 -1.023242172232e-05 1.646531156229e-16 1.570137886348e-09 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 8.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -2.512220058563e-09 -3.225203468585e+05 3.733034189428e-07 -2.143235546217e+06 -2.143254091130e+06 9.249327420897e-05 3.792762736459e-17 9.420815575914e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 8.000000000000e+00 0.000000000000e+00 2.984166783210e+02 4.247621174771e-05 -2.512219988257e-09 -3.225203468392e+05 2.868053051199e-06 -1.740598587653e+05 -1.740784036622e+05 -7.540850713388e-06 2.913941900018e-16 9.420807629572e-10 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 8.000000000000e+00 0.000000000000e+00 2.978275242645e+02 3.186046109580e-05 -2.512219857684e-09 -3.225203468445e+05 3.537302947669e-07 -5.300080605546e+04 -5.301935096025e+04 -1.369065059092e-05 3.593899794832e-17 9.420811630944e-10 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 8.000000000000e+00 0.000000000000e+00 2.982442001656e+02 2.034451623244e-05 -2.512219971830e-09 -3.225203469538e+05 -6.830034640814e-06 -1.386191418025e+05 -1.386376868034e+05 -9.341239135639e-06 -6.939315195067e-16 9.420860456971e-10 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 8.000000000000e+00 0.000000000000e+00 2.981276639362e+02 1.039505376353e-05 -2.512220306116e-09 -3.225203469099e+05 -3.366809736648e-06 -1.146733412816e+05 -1.146918862471e+05 -1.055768580167e-05 -3.420678692434e-16 9.420842502326e-10 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 8.000000000000e+00 0.000000000000e+00 2.981588244054e+02 8.945223046363e-16 -2.512220300872e-09 -3.225203468607e+05 2.468159271145e-06 -1.210761774516e+05 -1.210947223717e+05 -1.023242172404e-05 2.507649819483e-16 9.420819365069e-10 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 7.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.297288306963e-09 -3.225239752293e+05 1.289024126765e-06 -2.143245356199e+06 -2.143257719485e+06 9.249327420818e-05 1.309648512793e-16 6.280549241478e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 7.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174747e-05 -3.297288187678e-09 -3.225239752437e+05 3.302616991378e-06 -1.740696687685e+05 -1.740820320676e+05 -7.540850713349e-06 3.355458863240e-16 6.280555901746e-10 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 7.000000000000e+00 0.000000000000e+00 2.978275242650e+02 3.186046109662e-05 -3.297288477512e-09 -3.225239752543e+05 -2.145698649755e-05 -5.301061611555e+04 -5.302297942343e+04 -1.369065058821e-05 -2.180029828151e-15 6.280560402373e-10 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 7.000000000000e+00 0.000000000000e+00 2.982442001648e+02 2.034451623317e-05 -3.297289604838e-09 -3.225239751972e+05 -1.507755926694e-05 -1.386289517334e+05 -1.386413149876e+05 -9.341239138646e-06 -1.531880021521e-15 6.280533174227e-10 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 7.000000000000e+00 0.000000000000e+00 2.981276639360e+02 1.039505376295e-05 -3.297289444277e-09 -3.225239752135e+05 1.618731834496e-05 -1.146831512751e+05 -1.146955145449e+05 -1.055768580196e-05 1.644631543848e-15 6.280541071138e-10 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 7.000000000000e+00 0.000000000000e+00 2.981588244056e+02 7.728649674235e-16 -3.297288942592e-09 -3.225239752373e+05 1.525526727719e-06 -1.210859874911e+05 -1.210983507828e+05 -1.023242172229e-05 1.549935155363e-16 6.280552191554e-10 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 6.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.768329532293e-09 -3.225276035874e+05 2.566433991082e-07 -2.143255166198e+06 -2.143261347841e+06 9.249327420810e-05 2.607496934939e-17 3.140274667860e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174757e-05 -3.768329554174e-09 -3.225276035824e+05 -1.723904840673e-06 -1.740794787770e+05 -1.740856604145e+05 -7.540850712927e-06 -1.751487318124e-16 3.140271842273e-10 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.978275242649e+02 3.186046109714e-05 -3.768329786432e-09 -3.225276035734e+05 -8.185172212967e-06 -5.302042611909e+04 -5.302660774783e+04 -1.369065058794e-05 -8.316134968374e-16 3.140267399103e-10 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.982442001649e+02 2.034451623344e-05 -3.768330144721e-09 -3.225276035895e+05 -1.600187253686e-06 -1.386387617191e+05 -1.386449433639e+05 -9.341239139457e-06 -1.625790249745e-16 3.140275602371e-10 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.981276639360e+02 1.039505376268e-05 -3.768330015964e-09 -3.225276035767e+05 3.421448714616e-06 -1.146929612726e+05 -1.146991429054e+05 -1.055768580210e-05 3.476191894050e-16 3.140269444828e-10 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 6.000000000000e+00 0.000000000000e+00 2.981588244056e+02 7.915546592216e-16 -3.768330031223e-09 -3.225276035808e+05 -3.316849960769e-06 -1.210957975022e+05 -1.211019791380e+05 -1.023242172169e-05 -3.369919560141e-16 3.140271012069e-10 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 5.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.925343310616e-09 -3.225312319468e+05 3.804418547513e-07 -2.143264976195e+06 -2.143264976198e+06 9.249327420794e-05 3.865289244273e-17 1.227742279144e-16 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174755e-05 -3.925343294517e-09 -3.225312319510e+05 3.199628752171e-07 -1.740892887782e+05 -1.740892887843e+05 -7.540850712865e-06 3.250822812206e-17 3.110255260704e-16 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.978275242651e+02 3.186046109748e-05 -3.925343364197e-09 -3.225312319526e+05 -3.036165493138e-06 -5.303023613496e+04 -5.303023614211e+04 -1.369065058717e-05 -3.084744141028e-16 3.628622371659e-16 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.982442001647e+02 2.034451623356e-05 -3.925343516241e-09 -3.225312319270e+05 -1.626255850989e-06 -1.386485716919e+05 -1.386485716760e+05 -9.341239140748e-06 -1.652275944605e-16 -8.038485738022e-16 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.981276639361e+02 1.039505376251e-05 -3.925343486480e-09 -3.225312319462e+05 2.091862066025e-06 -1.147027712879e+05 -1.147027712886e+05 -1.055768580140e-05 2.125331859081e-16 3.740516766078e-17 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 5.000000000000e+00 0.000000000000e+00 2.981588244057e+02 9.579799201974e-16 -3.925343474369e-09 -3.225312319391e+05 -2.500099654624e-06 -1.211056075033e+05 -1.211056074980e+05 -1.023242172161e-05 -2.540101249098e-16 -2.703210366643e-16 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 4.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.768329674653e-09 -3.225348603025e+05 -4.929949232473e-08 -2.143274786196e+06 -2.143268604554e+06 9.249327420796e-05 -5.008828420193e-18 -3.140274135140e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174761e-05 -3.768329693384e-09 -3.225348603009e+05 -1.066830177516e-06 -1.740990987807e+05 -1.740929171370e+05 -7.540850712728e-06 -1.083899460356e-16 -3.140275021841e-10 0.000000000000e+00 0.000000000000e+00 
2.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.978275242650e+02 3.186046109743e-05 -3.768329704756e-09 -3.225348602978e+05 2.145950267156e-06 -5.304004612411e+04 -5.303386447765e+04 -1.369065058767e-05 2.180285471430e-16 -3.140276401440e-10 0.000000000000e+00 0.000000000000e+00 
3.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.982442001649e+02 2.034451623358e-05 -3.768329595804e-09 -3.225348603094e+05 3.983066684339e-07 -1.386583817087e+05 -1.386522000729e+05 -9.341239140012e-06 4.046795751288e-17 -3.140270977289e-10 0.000000000000e+00 0.000000000000e+00 
4.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.981276639360e+02 1.039505376254e-05 -3.768329681814e-09 -3.225348602976e+05 -1.620518457697e-06 -1.147125812733e+05 -1.147063996269e+05 -1.055768580207e-05 -1.646446753020e-16 -3.140276374882e-10 0.000000000000e+00 0.000000000000e+00 
5.000000000000e+00 4.000000000000e+00 0.000000000000e+00 2.981588244058e+02 1.016795467264e-15 -3.768329708163e-09 -3.225348603063e+05 -1.369877882171e-06 -1.211154175160e+05 -1.211092358773e+05 -1.023242172099e-05 -1.391795928285e-16 -3.140272431650e-10 0.000000000000e+00 0.000000000000e+00 
0.000000000000e+00 3.000000000000e+00 0.000000000000e+00 3.080000000000e+02 0.000000000000e+00 -3.297288498376e-09 -3.225384886587e+05 2.666129783369e-08 -2.143284596196e+06 -2.143272232910e+06 9.249327420796e-05 2.708787859903e-18 -6.280549201743e-10 0.000000000000e+00 0.000000000000e+00 
1.000000000000e+00 3.000000000000e+00 0.000000000000e+00 2.984166783212e+02 4.247621174759e-05 -3.297288484429e-09 -3.225384886588e+05 7.302758275645e-07 -1.741089087797e+05 -1.740965454938e+05 -7.540850712780e-06 7.419602408055e-17 -6.280549191425e-10 0.000000000000e+00 0.000000000000e+00 
