"TIME", "PRESSURE1", "TEMPERATURE1"
0.000000000000e+00, 1.000000000000e+05, 0.000000000000e+00
2.000000000000e+06, 0.000000000000e+00, 8.676743667978e-01
4.000000000000e+06, 0.000000000000e+00, 9.278225249249e-01
6.000000000000e+06, 0.000000000000e+00, 9.456370296772e-01
8.000000000000e+06, 0.000000000000e+00, 9.546510593316e-01
1.000000000000e+07, 0.000000000000e+00, 9.603019687181e-01
1.200000000000e+07, 0.000000000000e+00, 9.642628819019e-01
1.400000000000e+07, 0.000000000000e+00, 9.672357807821e-01
1.600000000000e+07, 0.000000000000e+00, 9.695727400089e-01
1.800000000000e+07, 0.000000000000e+00, 9.714721446905e-01
2.000000000000e+07, 0.000000000000e+00, 9.730553643829e-01
2.200000000000e+07, 0.000000000000e+00, 9.744013498701e-01
2.400000000000e+07, 0.000000000000e+00, 9.755639615654e-01
2.600000000000e+07, 0.000000000000e+00, 9.765813670403e-01
2.800000000000e+07, 0.000000000000e+00, 9.774814674754e-01
3.000000000000e+07, 0.000000000000e+00, 9.782851945226e-01
3.200000000000e+07, 0.000000000000e+00, 9.790085994354e-01
3.400000000000e+07, 0.000000000000e+00, 9.796642246545e-01
3.600000000000e+07, 0.000000000000e+00, 9.802620319766e-01
3.800000000000e+07, 0.000000000000e+00, 9.808100473098e-01
4.000000000000e+07, 0.000000000000e+00, 9.813148189074e-01
