"TIME", "PRESSURE1", "TEMPERATURE1"
0.000000000000e+00, 1.000000000000e+05, 0.000000000000e+00
2.000000000000e+06, 4.000100000000e+09, 5.375499031619e-06
4.000000000000e+06, 4.000100000000e+09, 1.871493914511e-05
6.000000000000e+06, 4.000100000000e+09, 4.178189505399e-05
8.000000000000e+06, 4.000100000000e+09, 7.591842168742e-05
1.000000000000e+07, 4.000100000000e+09, 1.221938997109e-04
1.200000000000e+07, 4.000100000000e+09, 1.814809116947e-04
1.400000000000e+07, 4.000100000000e+09, 2.545006941802e-04
1.600000000000e+07, 4.000100000000e+09, 3.418532013730e-04
1.800000000000e+07, 4.000100000000e+09, 4.440383799198e-04
2.000000000000e+07, 4.000100000000e+09, 5.614719799191e-04
2.200000000000e+07, 4.000100000000e+09, 6.944977487676e-04
2.400000000000e+07, 4.000100000000e+09, 8.433971109797e-04
2.600000000000e+07, 4.000100000000e+09, 1.008397031811e-03
2.800000000000e+07, 4.000100000000e+09, 1.189676526560e-03
3.000000000000e+07, 4.000100000000e+09, 1.387372133105e-03
3.200000000000e+07, 4.000100000000e+09, 1.601582572962e-03
3.400000000000e+07, 4.000100000000e+09, 1.832372765067e-03
3.600000000000e+07, 4.000100000000e+09, 2.079777314722e-03
3.800000000000e+07, 4.000100000000e+09, 2.343803570897e-03
4.000000000000e+07, 4.000100000000e+09, 2.624434324064e-03
