"TIME", "TEMPERATURE1"
5.360000000000e+05, 2.703903019279e+01
5.370000000000e+05, 2.704398571817e+01
5.380000000000e+05, 2.704894007725e+01
5.390000000000e+05, 2.705389326435e+01
5.400000000000e+05, 2.705884527386e+01
5.410000000000e+05, 2.706379610019e+01
5.420000000000e+05, 2.706874573780e+01
5.430000000000e+05, 2.707369418120e+01
5.440000000000e+05, 2.707864142495e+01
5.450000000000e+05, 2.708358746362e+01
5.460000000000e+05, 2.708853229185e+01
5.470000000000e+05, 2.709347590432e+01
5.480000000000e+05, 2.709841829573e+01
5.490000000000e+05, 2.710335946085e+01
5.500000000000e+05, 2.710829939447e+01
5.510000000000e+05, 2.711323809142e+01
5.520000000000e+05, 2.711817554658e+01
5.530000000000e+05, 2.712311175487e+01
5.540000000000e+05, 2.712804671124e+01
5.550000000000e+05, 2.713298041067e+01
5.560000000000e+05, 2.713791284821e+01
5.570000000000e+05, 2.714284401892e+01
5.580000000000e+05, 2.714777391791e+01
5.590000000000e+05, 2.715270254032e+01
5.600000000000e+05, 2.715762988134e+01
5.610000000000e+05, 2.716255593618e+01
5.620000000000e+05, 2.716748070009e+01
5.630000000000e+05, 2.717240416838e+01
5.640000000000e+05, 2.717732633636e+01
5.650000000000e+05, 2.718224719941e+01
5.660000000000e+05, 2.718716675291e+01
5.670000000000e+05, 2.719208499230e+01
5.680000000000e+05, 2.719700191305e+01
5.690000000000e+05, 2.720191751067e+01
5.700000000000e+05, 2.720683178068e+01
5.710000000000e+05, 2.721174471867e+01
5.720000000000e+05, 2.721665632023e+01
5.730000000000e+05, 2.722156658101e+01
5.740000000000e+05, 2.722647549668e+01
5.750000000000e+05, 2.723138306294e+01
5.760000000000e+05, 2.723628927552e+01
5.770000000000e+05, 2.724119413021e+01
5.780000000000e+05, 2.724609762279e+01
5.790000000000e+05, 2.725099974911e+01
5.800000000000e+05, 2.725590050502e+01
5.810000000000e+05, 2.726079988644e+01
5.820000000000e+05, 2.726569788927e+01
5.830000000000e+05, 2.727059450949e+01
5.840000000000e+05, 2.727548974308e+01
5.850000000000e+05, 2.728038358606e+01
5.860000000000e+05, 2.728527603448e+01
5.870000000000e+05, 2.729016708443e+01
5.880000000000e+05, 2.729505673200e+01
5.890000000000e+05, 2.729994497335e+01
5.900000000000e+05, 2.730483180463e+01
5.910000000000e+05, 2.730971722205e+01
5.920000000000e+05, 2.731460122183e+01
5.930000000000e+05, 2.731948380023e+01
5.940000000000e+05, 2.732436495353e+01
5.950000000000e+05, 2.732924467803e+01
5.960000000000e+05, 2.733412297009e+01
5.970000000000e+05, 2.733899982607e+01
5.980000000000e+05, 2.734387524235e+01
5.990000000000e+05, 2.734874921537e+01
6.000000000000e+05, 2.735362174157e+01
7.000000000000e+05, 2.782444719576e+01
8.000000000000e+05, 2.827785685802e+01
9.000000000000e+05, 2.871346935173e+01
1.000000000000e+06, 2.913128961731e+01
1.100000000000e+06, 2.953156964782e+01
1.200000000000e+06, 2.991471824051e+01
1.300000000000e+06, 3.028124133676e+01
1.400000000000e+06, 3.063170207336e+01
1.500000000000e+06, 3.096669385282e+01
1.600000000000e+06, 3.128682216778e+01
1.700000000000e+06, 3.159269238434e+01
1.800000000000e+06, 3.188490161339e+01
1.900000000000e+06, 3.216403339949e+01
2.000000000000e+06, 3.243065435490e+01
2.100000000000e+06, 3.268531213595e+01
2.200000000000e+06, 3.292853434334e+01
2.300000000000e+06, 3.316082805517e+01
2.400000000000e+06, 3.338267978973e+01
2.500000000000e+06, 3.359455575655e+01
2.600000000000e+06, 3.379690229726e+01
2.700000000000e+06, 3.399014644765e+01
2.800000000000e+06, 3.417469657342e+01
2.900000000000e+06, 3.435094304687e+01
3.000000000000e+06, 3.451925894185e+01
3.100000000000e+06, 3.468000073163e+01
3.200000000000e+06, 3.483350897950e+01
3.300000000000e+06, 3.498010901501e+01
3.400000000000e+06, 3.512011159176e+01
3.500000000000e+06, 3.525381352379e+01
3.600000000000e+06, 3.538149829918e+01
3.700000000000e+06, 3.550343667022e+01
3.800000000000e+06, 3.561988721973e+01
3.900000000000e+06, 3.573109690408e+01
