"TIME", "PRESSURE1", "TEMPERATURE1"
9.000000000000e+06, 1.090000000000e+05, 3.240718737052e-01
9.100000000000e+06, 1.090000000000e+05, 3.443212532471e-01
9.200000000000e+06, 1.090000000000e+05, 3.647895212894e-01
9.300000000000e+06, 1.090000000000e+05, 3.854156668724e-01
9.400000000000e+06, 1.090000000000e+05, 4.061393091037e-01
9.500000000000e+06, 1.090000000000e+05, 4.269011823743e-01
9.600000000000e+06, 1.090000000000e+05, 4.476435807138e-01
9.700000000000e+06, 1.090000000000e+05, 4.683107581977e-01
9.800000000000e+06, 1.090000000000e+05, 4.888492833130e-01
9.900000000000e+06, 1.090000000000e+05, 5.092083461243e-01
1.000000000000e+07, 1.090000000000e+05, 5.293400179349e-01
