"TIME", "PRESSURE1", "TEMPERATURE1"
2.260080000000e+08, 9.513741103629e+06, 4.721858215729e+02
2.286360000000e+08, 9.513167194003e+06, 4.721424375190e+02
2.312640000000e+08, 9.512596985475e+06, 4.720981277031e+02
2.338920000000e+08, 9.512030426965e+06, 4.720529040598e+02
2.365200000000e+08, 9.511467468806e+06, 4.720067788449e+02
2.391480000000e+08, 9.510908062711e+06, 4.719597646029e+02
2.417760000000e+08, 9.510352161682e+06, 4.719118741348e+02
2.444040000000e+08, 9.509799719964e+06, 4.718631204686e+02
2.470320000000e+08, 9.509250692995e+06, 4.718135168306e+02
2.496600000000e+08, 9.508705037337e+06, 4.717630766184e+02
2.522880000000e+08, 9.508162710647e+06, 4.717118133762e+02
2.549160000000e+08, 9.507623671611e+06, 4.716597407700e+02
2.575440000000e+08, 9.507087879917e+06, 4.716068725656e+02
2.601720000000e+08, 9.506555296200e+06, 4.715532226073e+02
2.628000000000e+08, 9.506025882018e+06, 4.714988047979e+02
2.654280000000e+08, 9.505499599805e+06, 4.714436330801e+02
2.680560000000e+08, 9.504976412832e+06, 4.713877214187e+02
2.706840000000e+08, 9.504456285190e+06, 4.713310837847e+02
2.733120000000e+08, 9.503939181743e+06, 4.712737341396e+02
2.759400000000e+08, 9.503425068108e+06, 4.712156864211e+02
2.785680000000e+08, 9.502913910627e+06, 4.711569545303e+02
2.811960000000e+08, 9.502405676330e+06, 4.710975523186e+02
2.838240000000e+08, 9.501900332931e+06, 4.710374935768e+02
2.864520000000e+08, 9.501397848780e+06, 4.709767920242e+02
2.890800000000e+08, 9.500898192859e+06, 4.709154612989e+02
2.917080000000e+08, 9.500401334748e+06, 4.708535149485e+02
2.943360000000e+08, 9.499907244613e+06, 4.707909664222e+02
2.969640000000e+08, 9.499415893186e+06, 4.707278290624e+02
2.995920000000e+08, 9.498927251738e+06, 4.706641160984e+02
3.022200000000e+08, 9.498441292078e+06, 4.705998406398e+02
3.048480000000e+08, 9.497957986513e+06, 4.705350156702e+02
3.074760000000e+08, 9.497477307856e+06, 4.704696540424e+02
3.101040000000e+08, 9.496999229396e+06, 4.704037684735e+02
3.127320000000e+08, 9.496523724886e+06, 4.703373715406e+02
3.153600000000e+08, 9.496050768532e+06, 4.702704756766e+02
3.179880000000e+08, 9.495580334982e+06, 4.702030931675e+02
3.206160000000e+08, 9.495112399303e+06, 4.701352361487e+02
3.232440000000e+08, 9.494646936980e+06, 4.700669166024e+02
3.258720000000e+08, 9.494183923902e+06, 4.699981463560e+02
3.285000000000e+08, 9.493723336342e+06, 4.699289370791e+02
3.311280000000e+08, 9.493265150961e+06, 4.698593002829e+02
3.337560000000e+08, 9.492809344781e+06, 4.697892473179e+02
3.363840000000e+08, 9.492355895199e+06, 4.697187893734e+02
3.390120000000e+08, 9.491904779948e+06, 4.696479374766e+02
3.416400000000e+08, 9.491455977110e+06, 4.695767024917e+02
3.442680000000e+08, 9.491009465102e+06, 4.695050951197e+02
3.468960000000e+08, 9.490565222666e+06, 4.694331258985e+02
3.495240000000e+08, 9.490123228856e+06, 4.693608052022e+02
3.521520000000e+08, 9.489683463040e+06, 4.692881432421e+02
3.547800000000e+08, 9.489245904886e+06, 4.692151500666e+02
3.574080000000e+08, 9.488810534359e+06, 4.691418355617e+02
3.600360000000e+08, 9.488377331711e+06, 4.690682094517e+02
3.626640000000e+08, 9.487946277475e+06, 4.689942813001e+02
3.652920000000e+08, 9.487517352462e+06, 4.689200605104e+02
3.679200000000e+08, 9.487090537747e+06, 4.688455563270e+02
3.705480000000e+08, 9.486665814671e+06, 4.687707778367e+02
3.731760000000e+08, 9.486243164831e+06, 4.686957339691e+02
3.758040000000e+08, 9.485822570081e+06, 4.686204334989e+02
3.784320000000e+08, 9.485404012512e+06, 4.685448850465e+02
3.810600000000e+08, 9.484987474464e+06, 4.684690970797e+02
3.836880000000e+08, 9.484572938512e+06, 4.683930779151e+02
3.863160000000e+08, 9.484160387457e+06, 4.683168357198e+02
3.889440000000e+08, 9.483749804333e+06, 4.682403785130e+02
3.915720000000e+08, 9.483341172391e+06, 4.681637141673e+02
3.942000000000e+08, 9.482934475106e+06, 4.680868504109e+02
3.968280000000e+08, 9.482529696158e+06, 4.680097948289e+02
3.994560000000e+08, 9.482126819442e+06, 4.679325548652e+02
4.020840000000e+08, 9.481725829059e+06, 4.678551378244e+02
4.047120000000e+08, 9.481326709305e+06, 4.677775508734e+02
4.073400000000e+08, 9.480929444682e+06, 4.676998010434e+02
4.099680000000e+08, 9.480534019875e+06, 4.676218952314e+02
4.125960000000e+08, 9.480140419772e+06, 4.675438402026e+02
4.152240000000e+08, 9.479748629436e+06, 4.674656425917e+02
4.178520000000e+08, 9.479358634120e+06, 4.673873089051e+02
4.204800000000e+08, 9.478970419254e+06, 4.673088455228e+02
4.231080000000e+08, 9.478583970448e+06, 4.672302586998e+02
4.257360000000e+08, 9.478199273484e+06, 4.671515545687e+02
4.283640000000e+08, 9.477816314318e+06, 4.670727391409e+02
4.309920000000e+08, 9.477435079062e+06, 4.669938183089e+02
4.336200000000e+08, 9.477055554003e+06, 4.669147978480e+02
4.362480000000e+08, 9.476677725585e+06, 4.668356834180e+02
4.388760000000e+08, 9.476301580414e+06, 4.667564805654e+02
4.415040000000e+08, 9.475927105256e+06, 4.666771947248e+02
4.441320000000e+08, 9.475554287021e+06, 4.665978312210e+02
4.467600000000e+08, 9.475183112778e+06, 4.665183952710e+02
4.493880000000e+08, 9.474813569743e+06, 4.664388919850e+02
4.520160000000e+08, 9.474445645277e+06, 4.663593263693e+02
4.546440000000e+08, 9.474079326886e+06, 4.662797033270e+02
4.572720000000e+08, 9.473714602220e+06, 4.662000276605e+02
4.599000000000e+08, 9.473351459065e+06, 4.661203040727e+02
4.625280000000e+08, 9.472989885345e+06, 4.660405371691e+02
4.651560000000e+08, 9.472629869123e+06, 4.659607314594e+02
4.677840000000e+08, 9.472271398591e+06, 4.658808913588e+02
4.704120000000e+08, 9.471914462073e+06, 4.658010211902e+02
4.730400000000e+08, 9.471559048020e+06, 4.657211251857e+02
4.756680000000e+08, 9.471205145014e+06, 4.656412074877e+02
4.782960000000e+08, 9.470852741757e+06, 4.655612721512e+02
4.809240000000e+08, 9.470501827078e+06, 4.654813231449e+02
4.835520000000e+08, 9.470152389924e+06, 4.654013643530e+02
4.861800000000e+08, 9.469804419361e+06, 4.653213995766e+02
4.888080000000e+08, 9.469457904576e+06, 4.652414325351e+02
4.914360000000e+08, 9.469112834870e+06, 4.651614668681e+02
4.940640000000e+08, 9.468769199663e+06, 4.650815061364e+02
4.966920000000e+08, 9.468426988478e+06, 4.650015538235e+02
4.993200000000e+08, 9.468086190958e+06, 4.649216133374e+02
5.019480000000e+08, 9.467746796851e+06, 4.648416880117e+02
5.045760000000e+08, 9.467408796010e+06, 4.647617811068e+02
5.072040000000e+08, 9.467072178398e+06, 4.646818958117e+02
5.098320000000e+08, 9.466736934082e+06, 4.646020352451e+02
5.124600000000e+08, 9.466403053231e+06, 4.645222024566e+02
5.150880000000e+08, 9.466070526117e+06, 4.644424004283e+02
5.177160000000e+08, 9.465739343112e+06, 4.643626320756e+02
5.203440000000e+08, 9.465409494687e+06, 4.642829002491e+02
5.229720000000e+08, 9.465080971411e+06, 4.642032077353e+02
5.256000000000e+08, 9.464753763947e+06, 4.641235572578e+02
5.282280000000e+08, 9.464427863051e+06, 4.640439514791e+02
5.308560000000e+08, 9.464103259579e+06, 4.639643930010e+02
5.334840000000e+08, 9.463779944474e+06, 4.638848843661e+02
5.361120000000e+08, 9.463457908775e+06, 4.638054280591e+02
5.387400000000e+08, 9.463137143607e+06, 4.637260265076e+02
5.413680000000e+08, 9.462817640182e+06, 4.636466820835e+02
5.439960000000e+08, 9.462499389802e+06, 4.635673971037e+02
5.466240000000e+08, 9.462182383855e+06, 4.634881738313e+02
5.492520000000e+08, 9.461866613818e+06, 4.634090144769e+02
5.518800000000e+08, 9.461552071246e+06, 4.633299211994e+02
5.545080000000e+08, 9.461238747775e+06, 4.632508961067e+02
5.571360000000e+08, 9.460926635125e+06, 4.631719412574e+02
5.597640000000e+08, 9.460615725097e+06, 4.630930586609e+02
5.623920000000e+08, 9.460306009574e+06, 4.630142502792e+02
5.650200000000e+08, 9.459997480516e+06, 4.629355180272e+02
5.676480000000e+08, 9.459690129957e+06, 4.628568637738e+02
5.702760000000e+08, 9.459383950017e+06, 4.627782893430e+02
5.729040000000e+08, 9.459078932882e+06, 4.626997965143e+02
5.755320000000e+08, 9.458775070818e+06, 4.626213870243e+02
5.781600000000e+08, 9.458472356165e+06, 4.625430625667e+02
5.807880000000e+08, 9.458170781332e+06, 4.624648247937e+02
5.834160000000e+08, 9.457870338788e+06, 4.623866753169e+02
5.860440000000e+08, 9.457571021105e+06, 4.623086157074e+02
5.886720000000e+08, 9.457272820908e+06, 4.622306474973e+02
5.913000000000e+08, 9.456975730886e+06, 4.621527721803e+02
5.939280000000e+08, 9.456679743802e+06, 4.620749912122e+02
5.965560000000e+08, 9.456384852487e+06, 4.619973060120e+02
5.991840000000e+08, 9.456091049831e+06, 4.619197179622e+02
6.018120000000e+08, 9.455798328802e+06, 4.618422284099e+02
6.044400000000e+08, 9.455506682424e+06, 4.617648386674e+02
6.070680000000e+08, 9.455216103786e+06, 4.616875500127e+02
6.096960000000e+08, 9.454926586045e+06, 4.616103636906e+02
6.123240000000e+08, 9.454638122415e+06, 4.615332809127e+02
6.149520000000e+08, 9.454350706179e+06, 4.614563028588e+02
6.175800000000e+08, 9.454064330672e+06, 4.613794306769e+02
6.202080000000e+08, 9.453778989300e+06, 4.613026654843e+02
6.228360000000e+08, 9.453494675520e+06, 4.612260083679e+02
6.254640000000e+08, 9.453211382854e+06, 4.611494603849e+02
6.280920000000e+08, 9.452929104878e+06, 4.610730225635e+02
6.307200000000e+08, 9.452647835229e+06, 4.609966959032e+02
6.333480000000e+08, 9.452367567596e+06, 4.609204813758e+02
6.359760000000e+08, 9.452088295733e+06, 4.608443799256e+02
6.386040000000e+08, 9.451810013440e+06, 4.607683924699e+02
6.412320000000e+08, 9.451532714579e+06, 4.606925198999e+02
6.438600000000e+08, 9.451256393061e+06, 4.606167630809e+02
6.464880000000e+08, 9.450981042856e+06, 4.605411228530e+02
6.491160000000e+08, 9.450706657983e+06, 4.604656000316e+02
6.517440000000e+08, 9.450433232517e+06, 4.603901954075e+02
6.543720000000e+08, 9.450160760581e+06, 4.603149097482e+02
6.570000000000e+08, 9.449889236351e+06, 4.602397437976e+02
6.596280000000e+08, 9.449618654056e+06, 4.601646982766e+02
6.622560000000e+08, 9.449349007971e+06, 4.600897738842e+02
6.648840000000e+08, 9.449080292423e+06, 4.600149712971e+02
6.675120000000e+08, 9.448812501788e+06, 4.599402911707e+02
6.701400000000e+08, 9.448545630489e+06, 4.598657341391e+02
6.727680000000e+08, 9.448279672998e+06, 4.597913008161e+02
6.753960000000e+08, 9.448014623834e+06, 4.597169917951e+02
6.780240000000e+08, 9.447750477567e+06, 4.596428076496e+02
6.806520000000e+08, 9.447487228805e+06, 4.595687489340e+02
6.832800000000e+08, 9.447224872206e+06, 4.594948161834e+02
6.859080000000e+08, 9.446963402475e+06, 4.594210099144e+02
6.885360000000e+08, 9.446702814361e+06, 4.593473306253e+02
6.911640000000e+08, 9.446443102655e+06, 4.592737787966e+02
6.937920000000e+08, 9.446184262193e+06, 4.592003548913e+02
6.964200000000e+08, 9.445926287856e+06, 4.591270593550e+02
6.990480000000e+08, 9.445669174565e+06, 4.590538926167e+02
7.016760000000e+08, 9.445412917285e+06, 4.589808550891e+02
7.043040000000e+08, 9.445157511024e+06, 4.589079471683e+02
7.069320000000e+08, 9.444902950830e+06, 4.588351692351e+02
7.095600000000e+08, 9.444649231791e+06, 4.587625216544e+02
7.121880000000e+08, 9.444396349039e+06, 4.586900047762e+02
7.148160000000e+08, 9.444144297742e+06, 4.586176189356e+02
7.174440000000e+08, 9.443893073108e+06, 4.585453644530e+02
7.200720000000e+08, 9.443642670390e+06, 4.584732416348e+02
7.227000000000e+08, 9.443393084873e+06, 4.584012507733e+02
7.253280000000e+08, 9.443144311885e+06, 4.583293921471e+02
7.279560000000e+08, 9.442896346786e+06, 4.582576660214e+02
7.305840000000e+08, 9.442649184983e+06, 4.581860726485e+02
7.332120000000e+08, 9.442402821914e+06, 4.581146122676e+02
7.358400000000e+08, 9.442157253052e+06, 4.580432851055e+02
7.384680000000e+08, 9.441912473912e+06, 4.579720913766e+02
7.410960000000e+08, 9.441668480041e+06, 4.579010312832e+02
7.437240000000e+08, 9.441425267025e+06, 4.578301050160e+02
7.463520000000e+08, 9.441182830482e+06, 4.577593127539e+02
7.489800000000e+08, 9.440941166065e+06, 4.576886546646e+02
7.516080000000e+08, 9.440700269466e+06, 4.576181309046e+02
7.542360000000e+08, 9.440460136406e+06, 4.575477416198e+02
7.568640000000e+08, 9.440220762646e+06, 4.574774869453e+02
7.594920000000e+08, 9.439982143972e+06, 4.574073670056e+02
7.621200000000e+08, 9.439744276209e+06, 4.573373819155e+02
7.647480000000e+08, 9.439507155213e+06, 4.572675317795e+02
7.673760000000e+08, 9.439270776875e+06, 4.571978166923e+02
7.700040000000e+08, 9.439035137116e+06, 4.571282367392e+02
7.726320000000e+08, 9.438800231889e+06, 4.570587919961e+02
7.752600000000e+08, 9.438566057181e+06, 4.569894825298e+02
7.778880000000e+08, 9.438332609002e+06, 4.569203083981e+02
7.805160000000e+08, 9.438099883405e+06, 4.568512696500e+02
7.831440000000e+08, 9.437867876463e+06, 4.567823663259e+02
7.857720000000e+08, 9.437636584285e+06, 4.567135984579e+02
7.884000000000e+08, 9.437406003011e+06, 4.566449660698e+02
7.910280000000e+08, 9.437176128805e+06, 4.565764691775e+02
7.936560000000e+08, 9.436946957866e+06, 4.565081077889e+02
7.962840000000e+08, 9.436718486420e+06, 4.564398819042e+02
7.989120000000e+08, 9.436490710719e+06, 4.563717915161e+02
8.015400000000e+08, 9.436263627050e+06, 4.563038366100e+02
8.041680000000e+08, 9.436037231722e+06, 4.562360171640e+02
8.067960000000e+08, 9.435811521074e+06, 4.561683331492e+02
8.094240000000e+08, 9.435586491472e+06, 4.561007845298e+02
8.120520000000e+08, 9.435362139313e+06, 4.560333712633e+02
8.146800000000e+08, 9.435138461016e+06, 4.559660933004e+02
8.173080000000e+08, 9.434915453031e+06, 4.558989505857e+02
8.199360000000e+08, 9.434693111832e+06, 4.558319430572e+02
8.225640000000e+08, 9.434471433922e+06, 4.557650706468e+02
8.251920000000e+08, 9.434250415826e+06, 4.556983332804e+02
8.278200000000e+08, 9.434030054100e+06, 4.556317308781e+02
8.304480000000e+08, 9.433810345320e+06, 4.555652633541e+02
8.330760000000e+08, 9.433591286094e+06, 4.554989306170e+02
8.357040000000e+08, 9.433372873043e+06, 4.554327325698e+02
8.383320000000e+08, 9.433155102830e+06, 4.553666691104e+02
8.409600000000e+08, 9.432937972132e+06, 4.553007401311e+02
8.435880000000e+08, 9.432721477648e+06, 4.552349455192e+02
8.462160000000e+08, 9.432505616108e+06, 4.551692851572e+02
8.488440000000e+08, 9.432290384263e+06, 4.551037589222e+02
8.514720000000e+08, 9.432075778888e+06, 4.550383666870e+02
8.541000000000e+08, 9.431861796782e+06, 4.549731083193e+02
8.567280000000e+08, 9.431648434765e+06, 4.549079836826e+02
8.593560000000e+08, 9.431435689684e+06, 4.548429926356e+02
8.619840000000e+08, 9.431223558403e+06, 4.547781350329e+02
8.646120000000e+08, 9.431012037815e+06, 4.547134107247e+02
8.672400000000e+08, 9.430801124832e+06, 4.546488195570e+02
8.698680000000e+08, 9.430590816388e+06, 4.545843613719e+02
8.724960000000e+08, 9.430381109439e+06, 4.545200360073e+02
8.751240000000e+08, 9.430172000966e+06, 4.544558432973e+02
8.777520000000e+08, 9.429963487965e+06, 4.543917830725e+02
8.803800000000e+08, 9.429755567462e+06, 4.543278551594e+02
8.830080000000e+08, 9.429548236495e+06, 4.542640593812e+02
8.856360000000e+08, 9.429341492130e+06, 4.542003955574e+02
8.882640000000e+08, 9.429135331451e+06, 4.541368635042e+02
8.908920000000e+08, 9.428929751559e+06, 4.540734630343e+02
8.935200000000e+08, 9.428724749587e+06, 4.540101939574e+02
8.961480000000e+08, 9.428520322673e+06, 4.539470560798e+02
8.987760000000e+08, 9.428316467986e+06, 4.538840492048e+02
9.014040000000e+08, 9.428113182711e+06, 4.538211731326e+02
9.040320000000e+08, 9.427910464055e+06, 4.537584276607e+02
9.066600000000e+08, 9.427708309238e+06, 4.536958125833e+02
9.092880000000e+08, 9.427506715507e+06, 4.536333276922e+02
9.119160000000e+08, 9.427305680123e+06, 4.535709727763e+02
9.145440000000e+08, 9.427105200368e+06, 4.535087476220e+02
9.171720000000e+08, 9.426905273545e+06, 4.534466520128e+02
9.198000000000e+08, 9.426705896973e+06, 4.533846857300e+02
9.224280000000e+08, 9.426507067987e+06, 4.533228485524e+02
9.250560000000e+08, 9.426308783946e+06, 4.532611402563e+02
9.276840000000e+08, 9.426111042220e+06, 4.531995606157e+02
9.303120000000e+08, 9.425913840206e+06, 4.531381094025e+02
9.329400000000e+08, 9.425717175312e+06, 4.530767863863e+02
9.355680000000e+08, 9.425521044965e+06, 4.530155913346e+02
9.381960000000e+08, 9.425325446612e+06, 4.529545240126e+02
9.408240000000e+08, 9.425130377713e+06, 4.528935841840e+02
9.434520000000e+08, 9.424935835750e+06, 4.528327716100e+02
9.460800000000e+08, 9.424741818220e+06, 4.527720860503e+02
