NodeID, PRESSURE1, DISPLACEMENT_X1, DISPLACEMENT_Y1, DISPLACEMENT_Z1, STRESS_XX, STRESS_YY, STRESS_ZZ, STRESS_XY, STRESS_XZ, STRESS_YZ, STRAIN_XX, STRAIN_YY, STRAIN_ZZ, STRAIN_XY, STRAIN_XZ, STRAIN_YZ
29, 2.207250000000e+05, 0.000000000000e+00, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 1.099635893395e-10, -1.708995430287e-09, 3.126621260311e-09, 4.130113786263e-19, 1.258156453913e-19, -2.759062500000e-05, 2.749089733488e-20, -4.272488575718e-19, 7.816553150778e-19
30, 2.207250000000e+05, 0.000000000000e+00, 2.871671068361e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -1.581586275744e-10, 6.049550276794e-09, -1.565682751397e-09, 1.047424245494e-19, -2.525375845117e-20, -2.759062500000e-05, -3.953965689360e-20, 1.512387569198e-18, -3.914206878494e-19
31, 2.207250000000e+05, -2.671041969959e-19, 8.712474354664e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 5.617760156154e-10, -1.803791343367e-09, 3.169002315139e-10, 8.298291858889e-20, -7.098776246077e-20, -2.759062500000e-05, 1.404440039038e-19, -4.509478358418e-19, 7.922505787846e-20
32, 2.207250000000e+05, 7.443369176130e-21, -7.816419949609e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -2.689082475760e-10, -6.568223532520e-10, -2.758414973165e-10, -2.447160908793e-19, 4.074469517126e-20, -2.759062500000e-05, -6.722706189401e-20, -1.642055883130e-19, -6.896037432913e-20
33, 2.207250000000e+05, 3.245478278718e-19, -1.741059414492e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 8.214575304794e-10, -2.229631348113e-09, -1.010711341721e-09, -1.104219925397e-20, 7.439991287235e-20, -2.759062500000e-05, 2.053643826198e-19, -5.574078370281e-19, -2.526778354302e-19
34, 2.207250000000e+05, 0.000000000000e+00, -3.407979552484e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -3.499795365244e-09, 3.170675890106e-10, -3.137786171410e-10, 2.408083185394e-19, 1.074640819329e-19, -2.759062500000e-05, -8.749488413110e-19, 7.926689725265e-20, -7.844465428526e-20
35, 2.207250000000e+05, 0.000000000000e+00, -1.506798841931e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 4.309808885462e-10, 6.402376709654e-09, -2.567252637086e-10, 7.540255923768e-20, 1.626848080748e-19, -2.759062500000e-05, 1.077452221366e-19, 1.600594177413e-18, -6.418131592716e-20
36, 2.207250000000e+05, -3.613456239880e-19, 4.415008457359e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -7.352935378177e-10, -4.451906257400e-10, -1.171671540831e-09, 1.089756406373e-19, 1.044356073236e-19, -2.759062500000e-05, -1.838233844544e-19, -1.112976564350e-19, -2.929178852078e-19
37, 2.207250000000e+05, -1.354757893374e-19, -3.113861694735e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 7.616358091652e-10, -5.944135571304e-10, -8.754093667856e-10, -2.273362835289e-19, 2.935497582060e-20, -2.759062500000e-05, 1.904089522913e-19, -1.486033892826e-19, -2.188523416964e-19
38, 2.207250000000e+05, 2.176626627898e-19, -3.271884345243e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 1.679314401133e-09, -2.855153978872e-09, -6.270024626580e-11, -1.111023332192e-21, 1.677300514434e-20, -2.759062500000e-05, 4.198286002833e-19, -7.137884947179e-19, -1.567506156645e-20
39, 2.207250000000e+05, 0.000000000000e+00, -5.478379605696e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -3.902609676185e-09, -1.935214434120e-09, -1.579815017874e-09, 1.635407732099e-19, 1.513647052330e-19, -2.759062500000e-05, -9.756524190463e-19, -4.838036085300e-19, -3.949537544684e-19
40, 2.207250000000e+05, 0.000000000000e+00, 2.028848409879e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -7.406219768623e-10, 6.656336371883e-09, -3.948060855817e-12, 1.973196526737e-19, -1.133629704841e-19, -2.759062500000e-05, -1.851554942156e-19, 1.664084092971e-18, -9.870152139543e-22
41, 2.207250000000e+05, -3.758533286468e-19, 3.173575202382e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 1.017751663166e-09, -8.554604965090e-10, -1.323206694524e-09, 6.971154368798e-20, -1.170266661988e-19, -2.759062500000e-05, 2.544379157914e-19, -2.138651241272e-19, -3.308016736311e-19
42, 2.207250000000e+05, -4.025714110824e-19, 8.755566788193e-20, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 6.474622982729e-10, -1.742349505759e-09, -2.307283906783e-09, -1.187398637995e-19, -8.952461688802e-20, -2.759062500000e-05, 1.618655745682e-19, -4.355873764398e-19, -5.768209766958e-19
43, 2.207250000000e+05, -1.887819822096e-21, -1.191158862036e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 1.098592530053e-09, -1.278777751484e-09, -9.922813149404e-10, -8.346001822565e-20, -1.360239150363e-19, -2.759062500000e-05, 2.746481325134e-19, -3.196944378711e-19, -2.480703287351e-19
44, 2.207250000000e+05, 0.000000000000e+00, -1.328415732235e-19, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -2.896858344124e-09, -1.622209856003e-09, -2.785348249777e-09, 6.765702400058e-20, -3.370337083698e-19, -2.759062500000e-05, -7.242145860309e-19, -4.055524640006e-19, -6.963370624444e-19
45, 2.207250000000e+05, 0.000000000000e+00, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -7.710769402398e-11, 5.707518726634e-09, -3.044168272618e-09, 9.461625018258e-20, 1.570784156302e-19, -2.759062500000e-05, -1.927692350599e-20, 1.426879681658e-18, -7.610420681545e-19
46, 2.207250000000e+05, -2.368768445171e-19, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -1.989456248784e-09, -1.226243298302e-09, -1.549765361018e-09, 1.755643773111e-19, 2.397583026283e-19, -2.759062500000e-05, -4.973640621959e-19, -3.065608245756e-19, -3.874413402546e-19
47, 2.207250000000e+05, -4.328638960175e-19, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, -1.362266686867e-09, 6.624835326662e-10, -1.606849557591e-09, -3.574352526574e-20, 8.809120358106e-20, -2.759062500000e-05, -3.405666717167e-19, 1.656208831665e-19, -4.017123893977e-19
48, 2.207250000000e+05, -2.746458260013e-19, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 3.274900570959e-10, -4.915113664639e-10, 1.461163861124e-09, -1.657214247195e-19, 3.311025269686e-20, -2.759062500000e-05, 8.187251427397e-20, -1.228778416160e-19, 3.652909652809e-19
49, 2.207250000000e+05, 0.000000000000e+00, 0.000000000000e+00, -2.414179687500e-04, -1.103625000000e+05, -1.103625000000e+05, -3.310875000000e+05, 7.103843271118e-11, -5.245269620783e-09, 2.316013749454e-09, -4.281510483434e-20, 3.059419701636e-20, -2.759062500000e-05, 1.775960817780e-20, -1.311317405196e-18, 5.790034373636e-19
50, 1.471500000000e+05, 0.000000000000e+00, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -4.065887946087e-11, 6.515615511516e-10, 8.589113126459e-10, 7.975573179623e-20, 1.653528211804e-19, -1.839375000000e-05, -1.016471986522e-20, 1.628903877879e-19, 2.147278281615e-19
51, 1.471500000000e+05, -2.175175962466e-19, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -5.745097147487e-11, -1.805645001732e-09, 2.328281922344e-09, -5.579062266015e-20, 3.463869200747e-20, -1.839375000000e-05, -1.436274286872e-20, -4.514112504330e-19, 5.820704805860e-19
52, 1.471500000000e+05, 4.031056365625e-20, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -1.926886558498e-10, 2.765955971951e-11, -7.473747585705e-10, -1.293361018014e-19, 3.766164037095e-20, -1.839375000000e-05, -4.817216396246e-20, 6.914889929877e-21, -1.868436896426e-19
53, 1.471500000000e+05, 3.760999789003e-19, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -1.260280742664e-09, -9.837269379886e-10, -2.006867549630e-09, 5.540669886362e-20, -1.530840937534e-20, -1.839375000000e-05, -3.150701856659e-19, -2.459317344972e-19, -5.017168874075e-19
54, 1.471500000000e+05, 0.000000000000e+00, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 5.744168060175e-11, 5.447277521713e-09, -2.951884174052e-09, 1.796843193996e-19, 3.237625570056e-20, -1.839375000000e-05, 1.436042015044e-20, 1.361819380428e-18, -7.379710435131e-19
55, 1.471500000000e+05, 0.000000000000e+00, 2.586423273268e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -1.110176524609e-09, 2.977070328464e-09, -1.348324573526e-09, 1.099856682704e-19, -1.106483003896e-19, -1.839375000000e-05, -2.775441311522e-19, 7.442675821161e-19, -3.370811433815e-19
56, 1.471500000000e+05, -8.435360480476e-20, 3.889971565796e-21, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -3.019348353000e-10, 1.625488174798e-10, -9.887877922920e-10, -5.632267413427e-20, -5.771091303179e-20, -1.839375000000e-05, -7.548370882500e-20, 4.063720436995e-20, -2.471969480730e-19
57, 1.471500000000e+05, 2.019051768752e-20, 3.083235057055e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 1.540222279351e-10, -1.222909086929e-09, -2.272974654736e-10, -1.469881894137e-19, -3.953286926006e-20, -1.839375000000e-05, 3.850555698376e-20, -3.057272717322e-19, -5.682436636839e-20
58, 1.471500000000e+05, 3.884872276778e-19, -1.039839463625e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 6.614703552237e-10, -3.423624656440e-10, -7.697407832763e-10, 9.156161564126e-20, 6.950390636306e-20, -1.839375000000e-05, 1.653675888059e-19, -8.559061641100e-20, -1.924351958191e-19
59, 1.471500000000e+05, 0.000000000000e+00, -4.755355514484e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -1.086303843635e-09, 3.072836995833e-09, -4.506160788961e-10, 1.135128275429e-19, 1.489686115068e-19, -1.839375000000e-05, -2.715759609088e-19, 7.682092489584e-19, -1.126540197240e-19
60, 1.471500000000e+05, 0.000000000000e+00, 1.775428089176e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -1.533362480840e-09, -6.236632936029e-10, -2.698049313133e-10, 1.562771576141e-19, -4.195617432049e-20, -1.839375000000e-05, -3.833406202100e-19, -1.559158234007e-19, -6.745123282832e-20
61, 1.471500000000e+05, -1.108176349663e-19, 2.133461805540e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 1.133343695236e-10, -5.469627471563e-10, -2.131549309703e-09, -7.572706230932e-20, -8.244575200586e-20, -1.839375000000e-05, 2.833359238090e-20, -1.367406867891e-19, -5.328873274257e-19
62, 1.471500000000e+05, 8.591890285485e-20, 7.042278333577e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 7.756246708159e-10, -9.386673011724e-10, -1.310100332573e-09, -6.476025547217e-20, 1.856831294921e-20, -1.839375000000e-05, 1.939061677040e-19, -2.346668252931e-19, -3.275250831433e-19
63, 1.471500000000e+05, 1.992033128255e-19, -6.794603866907e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 9.365923736384e-10, 5.380768133843e-10, -1.401346056683e-09, 1.902390786486e-20, -7.893134830996e-20, -1.839375000000e-05, 2.341480934096e-19, 1.345192033461e-19, -3.503365141708e-19
64, 1.471500000000e+05, 0.000000000000e+00, -2.060708263908e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -4.675315032804e-10, 5.565770161272e-09, -1.008218387588e-09, 8.664966221919e-20, -4.117607719024e-20, -1.839375000000e-05, -1.168828758201e-19, 1.391442540318e-18, -2.520545968969e-19
65, 1.471500000000e+05, 0.000000000000e+00, 1.465489984052e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -9.831215602726e-10, 7.532298558387e-10, -4.558080702779e-10, 1.747040137873e-19, 6.644163677491e-20, -1.839375000000e-05, -2.457803900681e-19, 1.883074639597e-19, -1.139520175695e-19
66, 1.471500000000e+05, -5.971170426860e-20, 1.623073135062e-20, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 9.020833065220e-10, -8.956548275017e-10, -2.384635445885e-10, -2.483669978638e-20, 1.373007961526e-19, -1.839375000000e-05, 2.255208266305e-19, -2.239137068754e-19, -5.961588614713e-20
67, 1.471500000000e+05, -2.465190747724e-19, -1.881968008641e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 9.147589840418e-10, 2.382410810039e-10, -2.700571208112e-11, -4.908556162935e-20, 2.823818649175e-20, -1.839375000000e-05, 2.286897460105e-19, 5.956027025099e-20, -6.751428020281e-21
68, 1.471500000000e+05, 1.677414143532e-20, -3.162817131907e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 1.402748001611e-10, -3.053021599134e-10, -1.192270595787e-09, -3.525044500703e-20, 4.740623428540e-20, -1.839375000000e-05, 3.506870004027e-20, -7.632553997834e-20, -2.980676489468e-19
69, 1.471500000000e+05, 0.000000000000e+00, -1.846838058051e-19, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -9.802327837538e-10, 3.903258521272e-09, -1.591273007542e-10, 4.364139905819e-20, -9.599558337414e-21, -1.839375000000e-05, -2.450581959384e-19, 9.758146303180e-19, -3.978182518855e-20
70, 1.471500000000e+05, 0.000000000000e+00, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 9.150403956139e-11, -2.406112458702e-09, 2.565360439233e-09, 3.254447734719e-19, 6.972854689874e-21, -1.839375000000e-05, 2.287600989035e-20, -6.015281146755e-19, 6.413401098083e-19
71, 1.471500000000e+05, -3.785438228843e-19, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -9.931899697182e-10, 5.283885323922e-10, 2.582249540005e-09, -7.807512967470e-20, -2.892695423739e-20, -1.839375000000e-05, -2.482974924296e-19, 1.320971330981e-19, 6.455623850013e-19
72, 1.471500000000e+05, -1.093528502818e-19, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, -8.258348012000e-10, 8.057430155682e-12, 3.054598341133e-09, -9.412833355392e-22, -5.220890073277e-20, -1.839375000000e-05, -2.064587003000e-19, 2.014357538921e-21, 7.636495852832e-19
73, 1.471500000000e+05, 8.217147562562e-20, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 4.043492900117e-10, 6.834998435984e-10, 6.732538103246e-09, -5.945131470462e-20, -6.064917530165e-20, -1.839375000000e-05, 1.010873225029e-19, 1.708749608996e-19, 1.683134525812e-18
74, 1.471500000000e+05, 0.000000000000e+00, 0.000000000000e+00, -4.138593750000e-04, -7.357500000000e+04, -7.357500000000e+04, -2.207250000000e+05, 1.173350789179e-10, 2.208860917656e-09, 5.501259668936e-09, -4.850931804215e-20, -2.287622076589e-19, -1.839375000000e-05, 2.933376972948e-20, 5.522152294141e-19, 1.375314917234e-18
75, 7.357500000000e+04, 0.000000000000e+00, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -3.338641679640e-11, 1.677828935728e-09, 1.164427950820e-09, 1.273146034499e-19, -1.812673967909e-19, -9.196874999999e-06, -8.346604199100e-21, 4.194572339319e-19, 2.911069877051e-19
